Iteration	Posterior	Likelihood	Prior	clado_prob	clado_rates[1]	clado_rates[2]	clado_rates[3]	clado_rates[4]	clado_rates[5]	clado_rates[6]	clado_rates[7]	clado_rates[8]	clado_rates[9]	clado_rates[10]	clado_rates[11]	clado_rates[12]	clado_rates[13]	clado_rates[14]	clado_rates[15]	clado_rates[16]	clado_rates[17]	clado_rates[18]	clado_rates[19]	clado_rates[20]	clado_rates[21]	clado_rates[22]	clado_rates[23]	clado_rates[24]	clado_rates[25]	clado_rates[26]	clado_rates[27]	clado_rates[28]	clado_rates[29]	clado_rates[30]	clado_rates[31]	clado_rates[32]	clado_rates[33]	clado_rates[34]	clado_rates[35]	clado_rates[36]	clado_rates[37]	clado_rates[38]	clado_rates[39]	clado_rates[40]	clado_rates[41]	clado_rates[42]	clado_rates[43]	clado_rates[44]	clado_rates[45]	R_0[1]	R_0[2]	R_0[3]	R_0[4]	R_0[5]	R_0_param[1]	R_0_param[2]	R_0_param[3]	R_0_param[4]	R_0_param[5]	sum_rates[1]	sum_rates[2]	sum_rates[3]	sum_rates[4]	sum_rates[5]
300	-841.5189	-1044.872	203.3529	0.03132419	0.100254	0.000379772	0.000379772	0.000382726	0.000382726	0.000346184	0.000346184	0.000365274	0.000365274	0.000926675	0.000926675	0.214846	0.000875193	0.000875193	0.000791632	0.000791632	0.000835285	0.000835285	0.000506276	0.000506276	0.00047446	0.00047446	0.118291	0.000432497	0.000432497	0.000456347	0.000456347	0.000892596	0.000892596	0.000836501	0.000836501	0.000843007	0.000843007	0.188642	0.000804567	0.000804567	0.000899239	0.000899239	0.000842726	0.000842726	0.000849281	0.000849281	0.000768194	0.000768194	0.200526	0.879712	2.01167	1.09905	1.93769	1.95211	0.879712	2.01167	1.09905	1.93769	1.95211	0.103201	0.221704	0.12203	0.195396	0.207245
310	-838.636	-1046.229	207.5932	0.03508694	0.111104	0.00047327	0.00047327	0.000476951	0.000476951	0.000431413	0.000431413	0.000455202	0.000455202	0.00112289	0.00112289	0.231516	0.00106051	0.00106051	0.000959251	0.000959251	0.00101215	0.00101215	0.00063709	0.00063709	0.000597053	0.000597053	0.132376	0.000544248	0.000544248	0.00057426	0.00057426	0.0009197	0.0009197	0.000861902	0.000861902	0.000868605	0.000868605	0.172852	0.000828998	0.000828998	0.00101963	0.00101963	0.000955548	0.000955548	0.00096298	0.00096298	0.000871037	0.000871037	0.2022	0.978724	2.17621	1.23471	1.78242	1.97608	0.978724	2.17621	1.23471	1.78242	1.97608	0.114778	0.239825	0.137082	0.179811	0.209818
320	-845.8047	-1046.94	201.1353	0.02318769	0.137717	0.000382963	0.000382963	0.000385942	0.000385942	0.000349093	0.000349093	0.000368343	0.000368343	0.00067104	0.00067104	0.211936	0.00063376	0.00063376	0.000573251	0.000573251	0.000604862	0.000604862	0.000567494	0.000567494	0.00053183	0.00053183	0.180626	0.000484794	0.000484794	0.000511527	0.000511527	0.000614744	0.000614744	0.00057611	0.00057611	0.000580591	0.000580591	0.176984	0.000554117	0.000554117	0.000625541	0.000625541	0.00058623	0.00058623	0.000590789	0.000590789	0.000534382	0.000534382	0.190023	1.19839	1.96789	1.66423	1.80279	1.83446	1.19839	1.96789	1.66423	1.80279	1.83446	0.14069	0.216901	0.184818	0.181635	0.194697
330	-842.3809	-1044.939	202.5579	0.03682587	0.0823497	0.000368835	0.000368835	0.000371703	0.000371703	0.000336214	0.000336214	0.000354754	0.000354754	0.00105748	0.00105748	0.20736	0.00099873	0.00099873	0.000903373	0.000903373	0.000953188	0.000953188	0.000627599	0.000627599	0.000588158	0.000588158	0.124022	0.00053614	0.00053614	0.000565704	0.000565704	0.000975594	0.000975594	0.000914283	0.000914283	0.000921394	0.000921394	0.174384	0.00087938	0.00087938	0.00100374	0.00100374	0.000940664	0.000940664	0.00094798	0.00094798	0.000857469	0.000857469	0.189309	0.726735	1.95266	1.15888	1.80146	1.85344	0.726735	1.95266	1.15888	1.80146	1.85344	0.0852127	0.215185	0.128658	0.181765	0.196809
340	-842.8619	-1043.817	200.9548	0.02622658	0.0971041	0.000306368	0.000306368	0.000308751	0.000308751	0.000279272	0.000279272	0.000294672	0.000294672	0.000783284	0.000783284	0.21804	0.000739768	0.000739768	0.000669137	0.000669137	0.000706035	0.000706035	0.000604989	0.000604989	0.000566969	0.000566969	0.169719	0.000516825	0.000516825	0.000545324	0.000545324	0.000740126	0.000740126	0.000693613	0.000693613	0.000699007	0.000699007	0.187805	0.000667133	0.000667133	0.000706753	0.000706753	0.000662338	0.000662338	0.000667489	0.000667489	0.000603759	0.000603759	0.189226	0.847615	2.03089	1.56861	1.91899	1.83246	0.847615	2.03089	1.56861	1.91899	1.83246	0.0994822	0.223837	0.174187	0.193405	0.194507
350	-835.9217	-1043.764	207.842	0.01831907	0.0934485	0.000204281	0.000204281	0.000205869	0.000205869	0.000186214	0.000186214	0.000196482	0.000196482	0.000593892	0.000593892	0.238603	0.000560898	0.000560898	0.000507345	0.000507345	0.000535321	0.000535321	0.000404411	0.000404411	0.000378996	0.000378996	0.16374	0.000345477	0.000345477	0.000364527	0.000364527	0.00050071	0.00050071	0.000469243	0.000469243	0.000472893	0.000472893	0.183374	0.000451329	0.000451329	0.000507033	0.000507033	0.000475169	0.000475169	0.000478865	0.000478865	0.000433144	0.000433144	0.19593	0.809135	2.20451	1.50116	1.85862	1.8821	0.809135	2.20451	1.50116	1.85862	1.8821	0.0950342	0.242998	0.166727	0.187163	0.199718
360	-836.6658	-1045.607	208.9415	0.03016407	0.11853	0.000431857	0.000431857	0.000435216	0.000435216	0.000393663	0.000393663	0.000415371	0.000415371	0.000987615	0.000987615	0.238066	0.000932747	0.000932747	0.000843691	0.000843691	0.000890215	0.000890215	0.000649403	0.000649403	0.000608591	0.000608591	0.157757	0.000554766	0.000554766	0.000585358	0.000585358	0.000797724	0.000797724	0.000747592	0.000747592	0.000753406	0.000753406	0.175286	0.000719052	0.000719052	0.000818714	0.000818714	0.000767262	0.000767262	0.00077323	0.00077323	0.000699404	0.000699404	0.189818	1.03884	2.22642	1.46397	1.79834	1.84566	1.03884	2.22642	1.46397	1.79834	1.84566	0.121882	0.245375	0.162553	0.181321	0.195935
370	-843.4204	-1044.233	200.8125	0.02845692	0.113691	0.000390098	0.000390098	0.000393133	0.000393133	0.000355597	0.000355597	0.000375206	0.000375206	0.000904615	0.000904615	0.231547	0.000854358	0.000854358	0.000772787	0.000772787	0.0008154	0.0008154	0.000677224	0.000677224	0.000634664	0.000634664	0.174692	0.000578533	0.000578533	0.000610435	0.000610435	0.000677191	0.000677191	0.000634634	0.000634634	0.00063957	0.00063957	0.158005	0.000610406	0.000610406	0.000784513	0.000784513	0.000735211	0.000735211	0.000740929	0.000740929	0.000670187	0.000670187	0.19314	0.994681	2.16165	1.61828	1.6182	1.87466	0.994681	2.16165	1.61828	1.6182	1.87466	0.116719	0.238242	0.179694	0.163129	0.199001
380	-837.0114	-1041.913	204.9015	0.02462841	0.102521	0.00030325	0.00030325	0.000305609	0.000305609	0.00027643	0.00027643	0.000291673	0.000291673	0.000768715	0.000768715	0.228245	0.000726008	0.000726008	0.000656691	0.000656691	0.000692903	0.000692903	0.000566507	0.000566507	0.000530905	0.000530905	0.169514	0.000483951	0.000483951	0.000510637	0.000510637	0.000645777	0.000645777	0.000605193	0.000605193	0.0006099	0.0006099	0.174784	0.000582089	0.000582089	0.000636049	0.000636049	0.000596077	0.000596077	0.000600713	0.000600713	0.000543358	0.000543358	0.181644	0.893432	2.12245	1.56415	1.78301	1.75616	0.893432	2.12245	1.56415	1.78301	1.75616	0.104875	0.233933	0.173698	0.17967	0.186397
390	-841.7059	-1045.97	204.2644	0.03216296	0.115472	0.000449525	0.000449525	0.000453021	0.000453021	0.000409768	0.000409768	0.000432364	0.000432364	0.00110292	0.00110292	0.248824	0.00104165	0.00104165	0.000942195	0.000942195	0.00099415	0.00099415	0.000681176	0.000681176	0.000638368	0.000638368	0.154872	0.000581909	0.000581909	0.000613998	0.000613998	0.00081762	0.00081762	0.000766237	0.000766237	0.000772197	0.000772197	0.168145	0.000736985	0.000736985	0.00091175	0.00091175	0.000854452	0.000854452	0.000861097	0.000861097	0.000778882	0.000778882	0.197842	1.01413	2.33183	1.44017	1.72864	1.92765	1.01413	2.33183	1.44017	1.72864	1.92765	0.118962	0.256986	0.159903	0.174331	0.204655
400	-835.9682	-1047.042	211.0733	0.03168954	0.106651	0.000408873	0.000408873	0.000412053	0.000412053	0.000372711	0.000372711	0.000393263	0.000393263	0.000966786	0.000966786	0.221478	0.000913075	0.000913075	0.000825897	0.000825897	0.00087144	0.00087144	0.000654057	0.000654057	0.000612953	0.000612953	0.151001	0.000558742	0.000558742	0.000589553	0.000589553	0.000828937	0.000828937	0.000776842	0.000776842	0.000782885	0.000782885	0.173103	0.000747186	0.000747186	0.000780368	0.000780368	0.000731326	0.000731326	0.000737014	0.000737014	0.000666646	0.000666646	0.171947	0.936201	2.07455	1.40349	1.77875	1.67453	0.936201	2.07455	1.40349	1.77875	1.67453	0.109825	0.228632	0.155832	0.179375	0.177778
410	-838.6742	-1045.46	206.7859	0.01955105	0.102358	0.000239104	0.000239104	0.000240964	0.000240964	0.000217957	0.000217957	0.000229976	0.000229976	0.000615447	0.000615447	0.231391	0.000581255	0.000581255	0.000525758	0.000525758	0.00055475	0.00055475	0.000329446	0.000329446	0.000308742	0.000308742	0.124826	0.000281437	0.000281437	0.000296956	0.000296956	0.00053284	0.00053284	0.000499354	0.000499354	0.000503238	0.000503238	0.182616	0.000480291	0.000480291	0.000626918	0.000626918	0.000587519	0.000587519	0.000592089	0.000592089	0.000535558	0.000535558	0.226706	0.887391	2.14057	1.14584	1.85326	2.18047	0.887391	2.14057	1.14584	1.85326	2.18047	0.104214	0.235946	0.127259	0.186647	0.23139
420	-839.5766	-1042.578	203.0014	0.01737182	0.116612	0.000241503	0.000241503	0.000243381	0.000243381	0.000220144	0.000220144	0.000232284	0.000232284	0.000531611	0.000531611	0.225444	0.000502077	0.000502077	0.00045414	0.00045414	0.000479182	0.000479182	0.000422704	0.000422704	0.000396139	0.000396139	0.180653	0.000361104	0.000361104	0.000381016	0.000381016	0.00048112	0.00048112	0.000450884	0.000450884	0.000454391	0.000454391	0.185987	0.000433671	0.000433671	0.000499252	0.000499252	0.000467876	0.000467876	0.000471515	0.000471515	0.000426496	0.000426496	0.203639	1.00873	2.08093	1.65462	1.88329	1.95426	1.00873	2.08093	1.65462	1.88329	1.95426	0.118487	0.229378	0.183775	0.189627	0.207369
430	-842.9303	-1048.163	205.2325	0.03427087	0.097379	0.000404815	0.000404815	0.000407964	0.000407964	0.000369012	0.000369012	0.000389361	0.000389361	0.00104487	0.00104487	0.220746	0.000986817	0.000986817	0.000892598	0.000892598	0.000941819	0.000941819	0.000522403	0.000522403	0.000489573	0.000489573	0.111225	0.000446274	0.000446274	0.000470883	0.000470883	0.000857097	0.000857097	0.000803233	0.000803233	0.000809481	0.000809481	0.165062	0.000772569	0.000772569	0.000900484	0.000900484	0.000843894	0.000843894	0.000850457	0.000850457	0.000769258	0.000769258	0.18298	0.857095	2.07321	1.03655	1.70065	1.78673	0.857095	2.07321	1.03655	1.70065	1.78673	0.100521	0.228478	0.115083	0.171546	0.189708
440	-835.6938	-1045.153	209.4589	0.0306407	0.118803	0.000439908	0.000439908	0.000443329	0.000443329	0.000401001	0.000401001	0.000423114	0.000423114	0.00101811	0.00101811	0.24148	0.000961544	0.000961544	0.000869738	0.000869738	0.000917699	0.000917699	0.000637173	0.000637173	0.00059713	0.00059713	0.152304	0.000544319	0.000544319	0.000574334	0.000574334	0.000768572	0.000768572	0.000720271	0.000720271	0.000725873	0.000725873	0.166171	0.000692774	0.000692774	0.000890574	0.000890574	0.000834607	0.000834607	0.000841098	0.000841098	0.000760792	0.000760792	0.203167	1.04174	2.25945	1.41406	1.70567	1.97643	1.04174	2.25945	1.41406	1.70567	1.97643	0.122217	0.249014	0.157009	0.171986	0.209821
450	-839.2853	-1048.88	209.5943	0.02170053	0.137032	0.000356075	0.000356075	0.000358844	0.000358844	0.000324583	0.000324583	0.000342481	0.000342481	0.000641863	0.000641863	0.216943	0.000606204	0.000606204	0.000548326	0.000548326	0.000578562	0.000578562	0.000539182	0.000539182	0.000505297	0.000505297	0.183655	0.000460608	0.000460608	0.000486007	0.000486007	0.000592963	0.000592963	0.000555698	0.000555698	0.00056002	0.00056002	0.18269	0.000534484	0.000534484	0.000576864	0.000576864	0.000540611	0.000540611	0.000544816	0.000544816	0.000492798	0.000492798	0.18753	1.19061	2.01132	1.68956	1.85809	1.80764	1.19061	2.01132	1.68956	1.85809	1.80764	0.139796	0.221693	0.187637	0.187176	0.191841
460	-840.7957	-1041.222	200.4259	0.02345658	0.11014	0.000309913	0.000309913	0.000312324	0.000312324	0.000282504	0.000282504	0.000298082	0.000298082	0.000719971	0.000719971	0.224721	0.000679972	0.000679972	0.00061505	0.00061505	0.000648966	0.000648966	0.000481869	0.000481869	0.000451586	0.000451586	0.151573	0.000411646	0.000411646	0.000434346	0.000434346	0.000606076	0.000606076	0.000567987	0.000567987	0.000572405	0.000572405	0.172441	0.000546304	0.000546304	0.000619295	0.000619295	0.000580376	0.000580376	0.00058489	0.00058489	0.000529046	0.000529046	0.185918	0.958679	2.08718	1.39692	1.757	1.79532	0.958679	2.08718	1.39692	1.757	1.79532	0.112546	0.230049	0.155132	0.177026	0.190545
470	-843.2903	-1047.325	204.0347	0.02686356	0.10071	0.000325675	0.000325675	0.000328208	0.000328208	0.000296871	0.000296871	0.000313242	0.000313242	0.00081753	0.00081753	0.222032	0.000772111	0.000772111	0.000698392	0.000698392	0.000736904	0.000736904	0.000559195	0.000559195	0.000524053	0.000524053	0.153052	0.000477704	0.000477704	0.000504046	0.000504046	0.000735955	0.000735955	0.000689705	0.000689705	0.000695069	0.000695069	0.1822	0.000663374	0.000663374	0.000629564	0.000629564	0.000589999	0.000589999	0.000594588	0.000594588	0.000537818	0.000537818	0.164455	0.879666	2.06942	1.4155	1.86293	1.59362	0.879666	2.06942	1.4155	1.86293	1.59362	0.103238	0.228082	0.157182	0.187768	0.169159
480	-842.2353	-1050.169	207.9337	0.02562781	0.135423	0.000417253	0.000417253	0.000420499	0.000420499	0.00038035	0.00038035	0.000401324	0.000401324	0.000709738	0.000709738	0.202308	0.000670308	0.000670308	0.000606309	0.000606309	0.000639742	0.000639742	0.000642285	0.000642285	0.000601921	0.000601921	0.184505	0.000548686	0.000548686	0.000578942	0.000578942	0.000659657	0.000659657	0.000618201	0.000618201	0.00062301	0.00062301	0.171403	0.000594601	0.000594601	0.000768589	0.000768589	0.000720288	0.000720288	0.00072589	0.00072589	0.000656584	0.000656584	0.21072	1.18137	1.88319	1.70422	1.75031	2.03935	1.18137	1.88319	1.70422	1.75031	2.03935	0.138662	0.20756	0.189248	0.176394	0.216462
490	-836.357	-1042.524	206.1673	0.02221264	0.108633	0.000289095	0.000289095	0.000291343	0.000291343	0.000263527	0.000263527	0.000278058	0.000278058	0.000708689	0.000708689	0.233885	0.000669317	0.000669317	0.000605413	0.000605413	0.000638797	0.000638797	0.000435686	0.000435686	0.000408306	0.000408306	0.144905	0.000372194	0.000372194	0.000392718	0.000392718	0.00060823	0.00060823	0.000570006	0.000570006	0.000574439	0.000574439	0.182978	0.000548245	0.000548245	0.000596727	0.000596727	0.000559226	0.000559226	0.000563576	0.000563576	0.000509767	0.000509767	0.189416	0.944359	2.16952	1.33377	1.86199	1.82677	0.944359	2.16952	1.33377	1.86199	1.82677	0.110877	0.239129	0.148123	0.187579	0.193875
500	-835.6851	-1044.566	208.8813	0.02915558	0.120185	0.000422809	0.000422809	0.000426097	0.000426097	0.000385415	0.000385415	0.000406668	0.000406668	0.000960102	0.000960102	0.239688	0.000906763	0.000906763	0.000820188	0.000820188	0.000865416	0.000865416	0.000579412	0.000579412	0.000542999	0.000542999	0.145774	0.000494975	0.000494975	0.000522269	0.000522269	0.000763256	0.000763256	0.000715289	0.000715289	0.000720852	0.000720852	0.173694	0.000687982	0.000687982	0.000821119	0.000821119	0.000769516	0.000769516	0.000775501	0.000775501	0.000701458	0.000701458	0.197166	1.05225	2.23926	1.35137	1.78015	1.91511	1.05225	2.23926	1.35137	1.78015	1.91511	0.123467	0.246793	0.150054	0.179468	0.203301
510	-838.5082	-1045.591	207.0832	0.0217788	0.145625	0.0003798	0.0003798	0.000382754	0.000382754	0.00034621	0.00034621	0.000365301	0.000365301	0.000656218	0.000656218	0.22098	0.000619761	0.000619761	0.000560588	0.000560588	0.000591501	0.000591501	0.000389124	0.000389124	0.00036467	0.00036467	0.132056	0.000332418	0.000332418	0.000350748	0.000350748	0.000539605	0.000539605	0.000505694	0.000505694	0.000509627	0.000509627	0.16564	0.000486389	0.000486389	0.000655535	0.000655535	0.000614338	0.000614338	0.000619116	0.000619116	0.000560005	0.000560005	0.212323	1.26537	2.04891	1.21496	1.68481	2.04678	1.26537	2.04891	1.21496	1.68481	2.04678	0.148573	0.225836	0.13493	0.169723	0.217221
520	-838.1252	-1043.119	204.9942	0.01918823	0.0952345	0.000218255	0.000218255	0.000219953	0.000219953	0.000198952	0.000198952	0.000209923	0.000209923	0.000577654	0.000577654	0.221371	0.000545562	0.000545562	0.000493473	0.000493473	0.000520685	0.000520685	0.00038022	0.00038022	0.000356326	0.000356326	0.146843	0.000324811	0.000324811	0.000342723	0.000342723	0.000554591	0.000554591	0.000519738	0.000519738	0.00052378	0.00052378	0.193735	0.000499896	0.000499896	0.000541053	0.000541053	0.00050705	0.00050705	0.000510994	0.000510994	0.000462206	0.000462206	0.199429	0.82533	2.04711	1.34744	1.96538	1.9174	0.82533	2.04711	1.34744	1.96538	1.9174	0.0969286	0.225645	0.149651	0.197931	0.203471
530	-843.4845	-1048.118	204.633	0.03053018	0.122881	0.000453318	0.000453318	0.000456844	0.000456844	0.000413226	0.000413226	0.000436012	0.000436012	0.00087503	0.00087503	0.208319	0.000826417	0.000826417	0.000747513	0.000747513	0.000788733	0.000788733	0.000796546	0.000796546	0.000746488	0.000746488	0.191109	0.000680467	0.000680467	0.00071799	0.00071799	0.00072652	0.00072652	0.000680862	0.000680862	0.000686158	0.000686158	0.157666	0.00065487	0.00065487	0.000842626	0.000842626	0.000789671	0.000789671	0.000795813	0.000795813	0.000719831	0.000719831	0.192946	1.07739	1.94896	1.77415	1.61818	1.87678	1.07739	1.94896	1.77415	1.61818	1.87678	0.1264	0.214795	0.196992	0.163163	0.199242
540	-838.0759	-1044.162	206.086	0.02146137	0.110896	0.000284916	0.000284916	0.000287132	0.000287132	0.000259717	0.000259717	0.000274039	0.000274039	0.000649654	0.000649654	0.222077	0.000613562	0.000613562	0.000554981	0.000554981	0.000585584	0.000585584	0.000465738	0.000465738	0.000436468	0.000436468	0.160446	0.000397866	0.000397866	0.000419806	0.000419806	0.000542363	0.000542363	0.000508279	0.000508279	0.000512232	0.000512232	0.169004	0.000488874	0.000488874	0.000657478	0.000657478	0.000616159	0.000616159	0.000620952	0.000620952	0.000561665	0.000561665	0.216172	0.963289	2.05842	1.47568	1.71847	2.08321	0.963289	2.05842	1.47568	1.71847	2.08321	0.113107	0.226885	0.163885	0.173107	0.221084
550	-850.242	-1046.503	196.2606	0.01112117	0.102864	0.000135517	0.000135517	0.000136571	0.000136571	0.000123532	0.000123532	0.000130344	0.000130344	0.000323739	0.000323739	0.215819	0.000305753	0.000305753	0.000276561	0.000276561	0.000291811	0.000291811	0.000219344	0.000219344	0.00020556	0.00020556	0.147362	0.000187379	0.000187379	0.000197712	0.000197712	0.000315442	0.000315442	0.000295618	0.000295618	0.000297917	0.000297917	0.191689	0.000284332	0.000284332	0.000305455	0.000305455	0.000286258	0.000286258	0.000288485	0.000288485	0.000260941	0.000260941	0.195856	0.884181	1.97949	1.34117	1.92876	1.86769	0.884181	1.97949	1.34117	1.92876	1.86769	0.103916	0.218214	0.148982	0.194076	0.198138
560	-843.64	-1046.787	203.1472	0.02082116	0.102709	0.000255843	0.000255843	0.000257833	0.000257833	0.000233216	0.000233216	0.000246076	0.000246076	0.000685274	0.000685274	0.241615	0.000647203	0.000647203	0.00058541	0.00058541	0.000617691	0.000617691	0.00046995	0.00046995	0.000440417	0.000440417	0.166984	0.000401465	0.000401465	0.000423603	0.000423603	0.000519483	0.000519483	0.000486836	0.000486836	0.000490623	0.000490623	0.166961	0.000468251	0.000468251	0.000502703	0.000502703	0.000471111	0.000471111	0.000474775	0.000474775	0.000429445	0.000429445	0.170477	0.891593	2.23804	1.53482	1.69658	1.64178	0.891593	2.23804	1.53482	1.69658	1.64178	0.104695	0.246686	0.170455	0.170891	0.174233
570	-836.9137	-1047.381	210.4672	0.02748845	0.110226	0.000364974	0.000364974	0.000367812	0.000367812	0.000332694	0.000332694	0.00035104	0.00035104	0.000873248	0.000873248	0.231624	0.000824735	0.000824735	0.000745991	0.000745991	0.000787127	0.000787127	0.000453742	0.000453742	0.000425227	0.000425227	0.121289	0.000387619	0.000387619	0.000408993	0.000408993	0.00067433	0.00067433	0.000631952	0.000631952	0.000636868	0.000636868	0.163043	0.000607827	0.000607827	0.000744011	0.000744011	0.000697254	0.000697254	0.000702677	0.000702677	0.000635587	0.000635587	0.189811	0.963404	2.16021	1.12245	1.66814	1.84051	0.963404	2.16021	1.12245	1.66814	1.84051	0.113059	0.238086	0.12464	0.168145	0.19537
580	-843.8185	-1047.69	203.8711	0.04349849	0.0906319	0.000482827	0.000482827	0.000486582	0.000486582	0.000440125	0.000440125	0.000464394	0.000464394	0.00129064	0.00129064	0.212774	0.00121894	0.00121894	0.00110256	0.00110256	0.00116336	0.00116336	0.000974107	0.000974107	0.00091289	0.00091289	0.16184	0.000832152	0.000832152	0.00087804	0.00087804	0.0010896	0.0010896	0.00102112	0.00102112	0.00102906	0.00102906	0.163743	0.00098214	0.00098214	0.00118442	0.00118442	0.00110998	0.00110998	0.00111862	0.00111862	0.00101181	0.00101181	0.187808	0.805405	2.01762	1.5228	1.70334	1.85157	0.805405	2.01762	1.5228	1.70334	1.85157	0.0943798	0.222325	0.169034	0.171987	0.196657
590	-836.1334	-1045.912	209.7787	0.02048358	0.11492	0.000281523	0.000281523	0.000283712	0.000283712	0.000256624	0.000256624	0.000270775	0.000270775	0.000613509	0.000613509	0.219952	0.000579426	0.000579426	0.000524104	0.000524104	0.000553004	0.000553004	0.000347884	0.000347884	0.000326021	0.000326021	0.125692	0.000297187	0.000297187	0.000313575	0.000313575	0.000501982	0.000501982	0.000470435	0.000470435	0.000474094	0.000474094	0.164051	0.000452476	0.000452476	0.000543021	0.000543021	0.000508895	0.000508895	0.000512854	0.000512854	0.000463888	0.000463888	0.187249	0.997251	2.03669	1.15488	1.66645	1.80269	0.997251	2.03669	1.15488	1.66645	1.80269	0.117106	0.224492	0.128261	0.167849	0.191306
600	-831.515	-1044.651	213.1364	0.03000754	0.116187	0.000421056	0.000421056	0.000424331	0.000424331	0.000383817	0.000383817	0.000404981	0.000404981	0.000923133	0.000923133	0.223719	0.000871848	0.000871848	0.000788606	0.000788606	0.000832092	0.000832092	0.000567436	0.000567436	0.000531776	0.000531776	0.138587	0.000484744	0.000484744	0.000511475	0.000511475	0.000801784	0.000801784	0.000751396	0.000751396	0.00075724	0.00075724	0.177125	0.000722711	0.000722711	0.000829964	0.000829964	0.000777806	0.000777806	0.000783855	0.000783855	0.000709015	0.000709015	0.193462	1.01814	2.09191	1.28587	1.81692	1.88078	1.01814	2.09191	1.28587	1.81692	1.88078	0.119455	0.230551	0.142777	0.183192	0.199663
610	-840.9123	-1045.138	204.2253	0.02028983	0.0910028	0.000220779	0.000220779	0.000222496	0.000222496	0.000201252	0.000201252	0.00021235	0.00021235	0.000618482	0.000618482	0.223897	0.000584121	0.000584121	0.000528351	0.000528351	0.000557486	0.000557486	0.000352467	0.000352467	0.000330317	0.000330317	0.128589	0.000301103	0.000301103	0.000317706	0.000317706	0.000483701	0.000483701	0.000453303	0.000453303	0.000456829	0.000456829	0.159618	0.000435998	0.000435998	0.000599076	0.000599076	0.000561427	0.000561427	0.000565794	0.000565794	0.000511774	0.000511774	0.208592	0.789543	2.0728	1.18127	1.62109	2.00776	0.789543	2.0728	1.18127	1.62109	2.00776	0.0927165	0.228474	0.131192	0.163278	0.213069
620	-835.6922	-1043.077	207.3846	0.01770651	0.121676	0.000256932	0.000256932	0.00025893	0.00025893	0.000234208	0.000234208	0.000247123	0.000247123	0.00052603	0.00052603	0.218786	0.000496806	0.000496806	0.000449372	0.000449372	0.000474152	0.000474152	0.00039524	0.00039524	0.000370401	0.000370401	0.165667	0.000337642	0.000337642	0.000356261	0.000356261	0.000505003	0.000505003	0.000473266	0.000473266	0.000476947	0.000476947	0.191464	0.000455199	0.000455199	0.000499797	0.000499797	0.000468388	0.000468388	0.000472031	0.000472031	0.000426963	0.000426963	0.19994	1.05289	2.02016	1.51788	1.93941	1.91942	1.05289	2.02016	1.51788	1.93941	1.91942	0.12367	0.222679	0.168586	0.195285	0.203674
630	-845.2841	-1044.944	199.6602	0.0146866	0.109458	0.000191124	0.000191124	0.00019261	0.00019261	0.000174221	0.000174221	0.000183828	0.000183828	0.000424838	0.000424838	0.213687	0.000401236	0.000401236	0.000362927	0.000362927	0.00038294	0.00038294	0.000281285	0.000281285	0.000263608	0.000263608	0.142583	0.000240294	0.000240294	0.000253545	0.000253545	0.000408779	0.000408779	0.00038309	0.00038309	0.000386069	0.000386069	0.187425	0.000368465	0.000368465	0.000436942	0.000436942	0.000409483	0.000409483	0.000412668	0.000412668	0.000373267	0.000373267	0.211385	0.944259	1.96703	1.30237	1.89268	2.02307	0.944259	1.96703	1.30237	1.89268	2.02307	0.110941	0.216831	0.14466	0.190518	0.21465
640	-852.1936	-1049.196	197.002	0.03940802	0.120386	0.000578554	0.000578554	0.000583054	0.000583054	0.000527386	0.000527386	0.000556467	0.000556467	0.00108882	0.00108882	0.198982	0.00102833	0.00102833	0.000930149	0.000930149	0.000981441	0.000981441	0.0009841	0.0009841	0.000922255	0.000922255	0.181243	0.000840689	0.000840689	0.000887047	0.000887047	0.000989546	0.000989546	0.000927358	0.000927358	0.000934571	0.000934571	0.164845	0.000891956	0.000891956	0.0010224	0.0010224	0.000958148	0.000958148	0.0009656	0.0009656	0.000873407	0.000873407	0.17971	1.06526	1.8788	1.6981	1.7075	1.76419	1.06526	1.8788	1.6981	1.7075	1.76419	0.124877	0.207039	0.188511	0.172332	0.187349
