Iteration	Posterior	Likelihood	Prior	clado_prob	clado_rates[1]	clado_rates[2]	clado_rates[3]	clado_rates[4]	clado_rates[5]	clado_rates[6]	clado_rates[7]	clado_rates[8]	clado_rates[9]	clado_rates[10]	clado_rates[11]	clado_rates[12]	clado_rates[13]	clado_rates[14]	clado_rates[15]	clado_rates[16]	clado_rates[17]	clado_rates[18]	clado_rates[19]	clado_rates[20]	clado_rates[21]	clado_rates[22]	clado_rates[23]	clado_rates[24]	clado_rates[25]	clado_rates[26]	clado_rates[27]	clado_rates[28]	clado_rates[29]	clado_rates[30]	clado_rates[31]	clado_rates[32]	clado_rates[33]	clado_rates[34]	clado_rates[35]	clado_rates[36]	clado_rates[37]	clado_rates[38]	clado_rates[39]	clado_rates[40]	clado_rates[41]	clado_rates[42]	clado_rates[43]	clado_rates[44]	clado_rates[45]	delta[1]	delta[2]	delta[3]	delta[4]	delta[5]	delta_prop[1]	delta_prop[2]	delta_prop[3]	delta_prop[4]	delta_prop[5]	ma_base_rate	R_0[1]	R_0[2]	R_0[3]	R_0[4]	R_0[5]	R_0_param[1]	R_0_param[2]	R_0_param[3]	R_0_param[4]	R_0_param[5]	sum_rates[1]	sum_rates[2]	sum_rates[3]	sum_rates[4]	sum_rates[5]
3570	-992.0628	-1006.841	14.77816	0.03716812	0.136024	0.000659272	0.000659272	0.000660483	0.000660483	0.000654671	0.000654671	0.000665303	0.000665303	0.00157659	0.00157659	0.328176	0.00158648	0.00158648	0.00157252	0.00157252	0.00159806	0.00159806	0.000939306	0.000939306	0.000943464	0.000943464	0.195881	0.000936879	0.000936879	0.000952094	0.000952094	0.00108267	0.00108267	0.00108746	0.00108746	0.00108946	0.00108946	0.223791	0.00109741	0.00109741	0.00111902	0.00111902	0.00112397	0.00112397	0.00112604	0.00112604	0.00111613	0.00111613	0.235061	0.000583245	0.00102853	0.00121408	0.000323367	0.00195263	0.00579863	0.0101806	0.0119952	0.00322325	0.0191523	0.0003254399	1.40456	3.37375	2.01002	2.31681	2.39459	1.40456	3.37375	2.01002	2.31681	2.39459	0.141304	0.340844	0.203424	0.232505	0.244031
3580	-993.5864	-1009.144	15.5578	0.03803591	0.124585	0.000616873	0.000616873	0.000621538	0.000621538	0.00061173	0.00061173	0.000623828	0.000623828	0.0016622	0.0016622	0.336916	0.00167779	0.00167779	0.00165132	0.00165132	0.00168397	0.00168397	0.000870681	0.000870681	0.000872255	0.000872255	0.177816	0.000864984	0.000864984	0.000882089	0.000882089	0.00115639	0.00115639	0.00115848	0.00115848	0.00116725	0.00116725	0.232439	0.00117155	0.00117155	0.00120614	0.00120614	0.00120832	0.00120832	0.00121746	0.00121746	0.00119825	0.00119825	0.247234	0.000832993	0.00101528	0.0017792	0.000173142	0.00215414	0.00826111	0.0100507	0.017481	0.00172843	0.0210871	0.0001021045	1.28441	3.46717	1.81615	2.41212	2.5159	1.28441	3.46717	1.81615	2.41212	2.5159	0.129533	0.350266	0.184796	0.241747	0.256894
3590	-995.4957	-1011.407	15.91138	0.04232789	0.1325	0.000728639	0.000728639	0.000728326	0.000728326	0.000720098	0.000720098	0.000733894	0.000733894	0.0017263	0.0017263	0.31101	0.00171754	0.00171754	0.00169814	0.00169814	0.00173067	0.00173067	0.0011855	0.0011855	0.00117999	0.00117999	0.213487	0.00116615	0.00116615	0.0011885	0.0011885	0.00116082	0.00116082	0.00115543	0.00115543	0.00115493	0.00115493	0.206682	0.00116376	0.00116376	0.00119775	0.00119775	0.00119219	0.00119219	0.00119167	0.00119167	0.00117821	0.00117821	0.217343	0.0019806	0.00150672	0.00146304	0.000316771	0.00223873	0.0194214	0.0148435	0.0144195	0.0031577	0.0218971	0.0002097471	1.35669	3.19935	2.19708	2.15136	2.2198	1.35669	3.19935	2.19708	2.15136	2.2198	0.138322	0.324755	0.222927	0.215952	0.226863
3600	-993.133	-1007.552	14.41854	0.03184837	0.130314	0.000535781	0.000535781	0.00053951	0.00053951	0.000533602	0.000533602	0.000539939	0.000539939	0.00144359	0.00144359	0.35102	0.00145344	0.00145344	0.00143753	0.00143753	0.0014546	0.0014546	0.00078641	0.00078641	0.000786308	0.000786308	0.192554	0.00078311	0.00078311	0.000792411	0.000792411	0.000968722	0.000968722	0.000968596	0.000968596	0.000975339	0.000975339	0.234595	0.000976114	0.000976114	0.000971034	0.000971034	0.000970908	0.000970908	0.000977666	0.000977666	0.00096696	0.00096696	0.237948	0.000676454	0.000663383	0.00136409	0.000253994	0.00144467	0.00671909	0.00659011	0.0134573	0.00253351	0.0142409	0.0003459282	1.33696	3.60178	1.96211	2.41699	2.42275	1.33696	3.60178	1.96211	2.41699	2.42275	0.134611	0.362599	0.19885	0.242373	0.245721
3610	-991.574	-1007.295	15.72065	0.03294903	0.142138	0.000609168	0.000609168	0.000615276	0.000615276	0.000605512	0.000605512	0.000608368	0.000608368	0.00133154	0.00133154	0.314612	0.00135336	0.00135336	0.00133188	0.00133188	0.00133816	0.00133816	0.000800999	0.000800999	0.000806039	0.000806039	0.191155	0.000801202	0.000801202	0.000804981	0.000804981	0.000911229	0.000911229	0.000916963	0.000916963	0.000926158	0.000926158	0.21401	0.000915759	0.000915759	0.00120891	0.00120891	0.00121652	0.00121652	0.00122872	0.00122872	0.00120922	0.00120922	0.285263	0.000377277	0.00100894	0.00202179	0.000402745	0.0008763	0.00375859	0.00998859	0.0198172	0.00401129	0.00868688	0.0001931709	1.46428	3.22082	1.93751	2.20414	2.92419	1.46428	3.22082	1.93751	2.20414	2.92419	0.147014	0.325322	0.197582	0.22135	0.294989
3620	-996.3879	-1010.758	14.36992	0.0151505	0.127807	0.000244655	0.000244655	0.000246465	0.000246465	0.000243472	0.000243472	0.000246468	0.000246468	0.000662151	0.000662151	0.342784	0.000664033	0.000664033	0.000655969	0.000655969	0.000664041	0.000664041	0.000457011	0.000457011	0.000454943	0.000454943	0.238337	0.000452745	0.000452745	0.000458316	0.000458316	0.000451764	0.000451764	0.00044972	0.00044972	0.000453049	0.000453049	0.23274	0.000453054	0.000453054	0.000550863	0.000550863	0.000548371	0.000548371	0.000552429	0.000552429	0.00054572	0.00054572	0.287286	0.00110685	0.00064934	0.00139428	0.000162933	0.00139545	0.0109473	0.00645151	0.0137511	0.00162668	0.0137625	0.0003180929	1.28353	3.45811	2.38676	2.35936	2.87691	1.28353	3.45811	2.38676	2.35936	2.87691	0.129769	0.348076	0.241984	0.236355	0.291681
3630	-990.9557	-1006.795	15.83931	0.03623289	0.132809	0.000632039	0.000632039	0.000627712	0.000627712	0.000622838	0.000622838	0.000629454	0.000629454	0.00137769	0.00137769	0.296885	0.00138563	0.00138563	0.00137487	0.00137487	0.00138947	0.00138947	0.00101909	0.00101909	0.00103202	0.00103202	0.218105	0.001017	0.001017	0.0010278	0.0010278	0.00102578	0.00102578	0.0010388	0.0010388	0.00103169	0.00103169	0.217832	0.00103455	0.00103455	0.00125943	0.00125943	0.00127542	0.00127542	0.00126669	0.00126669	0.00125685	0.00125685	0.270291	0.00051214	0.00178768	0.00109091	0.000305966	0.00137143	0.0050953	0.0175628	0.0107914	0.00305033	0.0135288	0.0001763108	1.37099	3.02636	2.23862	2.25332	2.76659	1.37099	3.02636	2.23862	2.25332	2.76659	0.137833	0.30794	0.226296	0.226094	0.280408
3640	-994.6196	-1010.565	15.94528	0.03042451	0.122068	0.000479074	0.000479074	0.000486575	0.000486575	0.000473973	0.000473973	0.000483106	0.000483106	0.00125438	0.00125438	0.319982	0.00127475	0.00127475	0.00124173	0.00124173	0.00126566	0.00126566	0.000627064	0.000627064	0.000627421	0.000627421	0.162463	0.00062074	0.00062074	0.000632701	0.000632701	0.000908798	0.000908798	0.000909316	0.000909316	0.000923553	0.000923553	0.229358	0.000916968	0.000916968	0.00103349	0.00103349	0.00103408	0.00103408	0.00105027	0.00105027	0.00102307	0.00102307	0.265854	0.00129512	0.00135283	0.00293973	0.000273568	0.00220575	0.0127856	0.0133478	0.0285578	0.00272821	0.0215814	0.0001694572	1.24289	3.25618	1.62776	2.35909	2.68279	1.24289	3.25618	1.62776	2.35909	2.68279	0.125914	0.330056	0.167479	0.236675	0.274136
3650	-995.755	-1009.396	13.64135	0.03251421	0.129527	0.000551551	0.000551551	0.000549895	0.000549895	0.000539978	0.000539978	0.000552222	0.000552222	0.00126872	0.00126872	0.306135	0.00128217	0.00128217	0.00125905	0.00125905	0.0012876	0.0012876	0.000820159	0.000820159	0.000831349	0.000831349	0.197305	0.000813905	0.000813905	0.000832362	0.000832362	0.000913483	0.000913483	0.000925947	0.000925947	0.000923167	0.000923167	0.215793	0.000927074	0.000927074	0.000933708	0.000933708	0.000946447	0.000946447	0.000943605	0.000943605	0.000926588	0.000926588	0.225573	0.00107417	0.0024532	0.0021456	0.000303455	0.00257799	0.0106276	0.0239446	0.0210053	0.00302537	0.025132	0.0004700475	1.32458	3.08846	1.99652	2.2237	2.27294	1.32458	3.08846	1.99652	2.2237	2.27294	0.133915	0.31633	0.203901	0.223172	0.233073
3660	-996.7117	-1009.571	12.8592	0.01796863	0.130898	0.000299952	0.000299952	0.000300436	0.000300436	0.000298777	0.000298777	0.000301144	0.000301144	0.000821439	0.000821439	0.359827	0.000824317	0.000824317	0.000819764	0.000819764	0.00082626	0.00082626	0.000465484	0.000465484	0.000466362	0.000466362	0.204232	0.000464535	0.000464535	0.000468215	0.000468215	0.000466982	0.000466982	0.000467863	0.000467863	0.000468618	0.000468618	0.203758	0.000469722	0.000469722	0.000576417	0.000576417	0.000577504	0.000577504	0.000578437	0.000578437	0.000575242	0.000575242	0.2535	0.000463323	0.000652818	0.000815351	0.000258489	0.00105291	0.00461186	0.00648584	0.00808756	0.00257823	0.0104194	0.0005104543	1.32679	3.64035	2.06287	2.06951	2.55449	1.32679	3.64035	2.06287	2.06951	2.55449	0.133299	0.366411	0.207961	0.207504	0.258116
3670	-993.4873	-1007.808	14.32087	0.02289888	0.125693	0.000367895	0.000367895	0.000375683	0.000375683	0.000365509	0.000365509	0.000371502	0.000371502	0.000943017	0.000943017	0.321634	0.000962155	0.000962155	0.000936097	0.000936097	0.000951446	0.000951446	0.000570732	0.000570732	0.000570242	0.000570242	0.19878	0.000566544	0.000566544	0.000575833	0.000575833	0.000659155	0.000659155	0.000658589	0.000658589	0.000672532	0.000672532	0.223359	0.000665047	0.000665047	0.000706143	0.000706143	0.000705536	0.000705536	0.000720473	0.000720473	0.00070096	0.00070096	0.243205	0.00113387	0.00104704	0.00318628	0.000391686	0.00203781	0.0112116	0.0103619	0.0308789	0.00390157	0.0199712	0.0003807307	1.27197	3.25761	1.97157	2.27702	2.43934	1.27197	3.25761	1.97157	2.27702	2.43934	0.128654	0.329219	0.203347	0.22867	0.248871
3680	-989.5568	-1005.455	15.8979	0.02852603	0.126338	0.000466096	0.000466096	0.000467159	0.000467159	0.000461833	0.000461833	0.000468955	0.000468955	0.00117888	0.00117888	0.322828	0.00118763	0.00118763	0.00117409	0.00117409	0.00119219	0.00119219	0.00080096	0.00080096	0.000805069	0.000805069	0.219838	0.000797705	0.000797705	0.000810006	0.000810006	0.000786386	0.000786386	0.000790421	0.000790421	0.000792224	0.000792224	0.213377	0.000795268	0.000795268	0.000890823	0.000890823	0.000895393	0.000895393	0.000897435	0.000897435	0.000887203	0.000887203	0.245442	0.000681162	0.0011977	0.00142853	0.000272021	0.0018183	0.00676553	0.0118353	0.0140841	0.00271283	0.0178583	0.0001688245	1.29168	3.28375	2.23106	2.19046	2.48137	1.29168	3.28375	2.23106	2.19046	2.48137	0.130066	0.332294	0.226265	0.219705	0.252584
3690	-992.677	-1006.919	14.24172	0.02429204	0.135191	0.000421916	0.000421916	0.000433814	0.000433814	0.000418338	0.000418338	0.000424247	0.000424247	0.00103153	0.00103153	0.332391	0.00106361	0.00106361	0.00102566	0.00102566	0.00104015	0.00104015	0.000438812	0.000438812	0.00044005	0.00044005	0.145387	0.000436318	0.000436318	0.000442481	0.000442481	0.000674006	0.000674006	0.000675908	0.000675908	0.000694968	0.000694968	0.215345	0.000679641	0.000679641	0.000777045	0.000777045	0.000779237	0.000779237	0.000801212	0.000801212	0.000772629	0.000772629	0.251772	0.000797106	0.00108146	0.00393191	0.000224252	0.00163983	0.00790802	0.0106989	0.0378316	0.0022375	0.0161338	0.000395783	1.37461	3.37022	1.43369	2.20212	2.53878	1.37461	3.37022	1.43369	2.20212	2.53878	0.138588	0.340713	0.148902	0.220794	0.258033
3700	-998.9268	-1013.666	14.73948	0.03719211	0.141616	0.000690415	0.000690415	0.000688628	0.000688628	0.000681936	0.000681936	0.000701012	0.000701012	0.00158536	0.00158536	0.3315	0.00159654	0.00159654	0.00158102	0.00158102	0.00162525	0.00162525	0.0011164	0.0011164	0.00112719	0.00112719	0.232836	0.00111335	0.00111335	0.00114449	0.00114449	0.00107875	0.00107875	0.00108917	0.00108917	0.00108636	0.00108636	0.222797	0.00110589	0.00110589	0.00108118	0.00108118	0.00109163	0.00109163	0.0010888	0.0010888	0.00107822	0.00107822	0.229545	0.000571369	0.00154304	0.00128033	0.000296049	0.00310173	0.00568123	0.015196	0.0126414	0.00295175	0.0300842	0.0003148847	1.46251	3.39073	2.38773	2.30721	2.3124	1.46251	3.39073	2.38773	2.30721	2.3124	0.14714	0.344276	0.241839	0.231518	0.238225
3710	-993.9073	-1009.178	15.27097	0.0308741	0.134442	0.000535624	0.000535624	0.000537564	0.000537564	0.00053245	0.00053245	0.000537172	0.000537172	0.001246	0.001246	0.313034	0.00125108	0.00125108	0.00123918	0.00123918	0.00125017	0.00125017	0.000692321	0.000692321	0.000692639	0.000692639	0.174563	0.000688535	0.000688535	0.000694641	0.000694641	0.000918815	0.000918815	0.000919237	0.000919237	0.000922567	0.000922567	0.229468	0.000921894	0.000921894	0.0010125	0.0010125	0.00101297	0.00101297	0.00101664	0.00101664	0.00100696	0.00100696	0.255108	0.00105487	0.00110123	0.00146751	0.00050222	0.00139353	0.0104386	0.0108924	0.0144629	0.0049971	0.0137438	0.0002785068	1.37277	3.19488	1.77519	2.35595	2.59618	1.37277	3.19488	1.77519	2.35595	2.59618	0.138728	0.323007	0.1801	0.236833	0.263206
3720	-995.6479	-1011.694	16.04653	0.03098544	0.121902	0.000486782	0.000486782	0.000485528	0.000485528	0.000476599	0.000476599	0.000483017	0.000483017	0.00113744	0.00113744	0.284301	0.00113343	0.00113343	0.00111259	0.00111259	0.00112757	0.00112757	0.000663574	0.000663574	0.000662941	0.000662941	0.165431	0.000649074	0.000649074	0.000657815	0.000657815	0.000785714	0.000785714	0.000784965	0.000784965	0.000782943	0.000782943	0.192279	0.000778895	0.000778895	0.000959953	0.000959953	0.000959038	0.000959038	0.000956567	0.000956567	0.000938977	0.000938977	0.238082	0.00256485	0.00246708	0.00220314	0.000323738	0.00167473	0.0250071	0.0240768	0.0215565	0.00322693	0.0164715	0.0002392156	1.22654	2.86328	1.67041	1.97787	2.41648	1.22654	2.86328	1.67041	1.97787	2.41648	0.125766	0.293323	0.170698	0.198544	0.245711
3730	-994.4007	-1010.753	16.35218	0.02760523	0.136981	0.000499238	0.000499238	0.000497344	0.000497344	0.000486011	0.000486011	0.000492313	0.000492313	0.000969264	0.000969264	0.280525	0.000991701	0.000991701	0.000969103	0.000969103	0.000981668	0.000981668	0.00057854	0.00057854	0.000594185	0.000594185	0.166806	0.000578443	0.000578443	0.000585944	0.000585944	0.000684763	0.000684763	0.000703281	0.000703281	0.000700614	0.000700614	0.192934	0.000693526	0.000693526	0.00086649	0.00086649	0.000889923	0.000889923	0.000886548	0.000886548	0.000866346	0.000866346	0.247302	0.000504134	0.00322211	0.00283062	0.000487398	0.00179033	0.00501605	0.0312153	0.027527	0.00485034	0.0175884	0.0001184018	1.40163	2.79484	1.6682	1.97449	2.49849	1.40163	2.79484	1.6682	1.97449	2.49849	0.140931	0.288349	0.171481	0.198498	0.25432
3740	-997.8018	-1012.576	14.77442	0.04084861	0.120103	0.000638113	0.000638113	0.000648649	0.000648649	0.000636144	0.000636144	0.000642504	0.000642504	0.0018511	0.0018511	0.347035	0.00187796	0.00187796	0.00184175	0.00184175	0.00186017	0.00186017	0.00100483	0.00100483	0.00100286	0.00100286	0.191492	0.000999761	0.000999761	0.00100976	0.00100976	0.00124103	0.00124103	0.00123859	0.00123859	0.00125904	0.00125904	0.231945	0.00124711	0.00124711	0.00141739	0.00141739	0.0014146	0.0014146	0.00143796	0.00143796	0.00141024	0.00141024	0.267554	0.000774927	0.000576516	0.00223719	0.000266137	0.00126853	0.00768968	0.00573211	0.0218823	0.00265431	0.0125264	0.0002900534	1.24255	3.59741	1.95279	2.41181	2.75455	1.24255	3.59741	1.95279	2.41181	2.75455	0.125234	0.361897	0.199526	0.241916	0.278915
3750	-994.2165	-1008.468	14.25131	0.03447485	0.134005	0.000600517	0.000600517	0.000618038	0.000618038	0.000597079	0.000597079	0.00060543	0.00060543	0.00143054	0.00143054	0.321817	0.00147825	0.00147825	0.00142812	0.00142812	0.00144809	0.00144809	0.000664123	0.000664123	0.000666815	0.000666815	0.153761	0.000662997	0.000662997	0.00067227	0.00067227	0.000887124	0.000887124	0.00089072	0.00089072	0.000916708	0.000916708	0.198426	0.000898007	0.000898007	0.00104542	0.00104542	0.00104966	0.00104966	0.00108028	0.00108028	0.00104365	0.00104365	0.237103	0.00062907	0.00103692	0.00398484	0.000458507	0.00186358	0.00625137	0.0102628	0.0383213	0.00456414	0.0182949	0.0004107988	1.37922	3.29887	1.53148	2.04573	2.41077	1.37922	3.29887	1.53148	2.04573	2.41077	0.138847	0.333387	0.159093	0.205611	0.245542
3760	-990.8417	-1006.621	15.77898	0.02422885	0.130821	0.000411135	0.000411135	0.000412286	0.000412286	0.000403738	0.000403738	0.00040729	0.00040729	0.000878511	0.000878511	0.286592	0.000892017	0.000892017	0.000873523	0.000873523	0.000881208	0.000881208	0.000584369	0.000584369	0.000591696	0.000591696	0.191169	0.000581051	0.000581051	0.000586163	0.000586163	0.000678202	0.000678202	0.000686706	0.000686706	0.000688629	0.000688629	0.217266	0.000680284	0.000680284	0.000861471	0.000861471	0.000872274	0.000872274	0.000874716	0.000874716	0.00085658	0.00085658	0.278405	0.000851816	0.00211644	0.00240235	0.000279213	0.00116147	0.00844621	0.0207258	0.0234599	0.00278436	0.0114813	0.0002239472	1.32937	2.87621	1.9132	2.22041	2.82042	1.32937	2.87621	1.9132	2.22041	2.82042	0.13409	0.293643	0.195856	0.222733	0.285335
3770	-992.8122	-1008.808	15.99611	0.03191587	0.125314	0.000517547	0.000517547	0.000519932	0.000519932	0.000510909	0.000510909	0.000519074	0.000519074	0.00121423	0.00121423	0.295287	0.00122249	0.00122249	0.00120127	0.00120127	0.00122047	0.00122047	0.000752499	0.000752499	0.000754142	0.000754142	0.183842	0.000744468	0.000744468	0.000756366	0.000756366	0.00077427	0.00077427	0.00077596	0.00077596	0.000779535	0.000779535	0.185878	0.000778249	0.000778249	0.00101582	0.00101582	0.00101803	0.00101803	0.00102273	0.00102273	0.00100498	0.00100498	0.247764	0.0015055	0.00172706	0.00219578	0.000422135	0.00202717	0.0148317	0.0169774	0.0214861	0.0042036	0.0198689	0.0002267955	1.27526	2.99843	1.85823	1.91199	2.50847	1.27526	2.99843	1.85823	1.91199	2.50847	0.129449	0.305004	0.189857	0.192094	0.255887
3780	-991.55	-1007.494	15.94411	0.02751042	0.132861	0.000473335	0.000473335	0.000481909	0.000481909	0.000469803	0.000469803	0.000476576	0.000476576	0.00112803	0.00112803	0.321402	0.00115709	0.00115709	0.00112802	0.00112802	0.00114429	0.00114429	0.000696832	0.000696832	0.000702066	0.000702066	0.20214	0.000696827	0.000696827	0.000706874	0.000706874	0.000769345	0.000769345	0.000775124	0.000775124	0.000789164	0.000789164	0.217568	0.000780432	0.000780432	0.000888754	0.000888754	0.00089543	0.00089543	0.000911649	0.000911649	0.000888747	0.000888747	0.25496	0.000367877	0.00112175	0.00295339	0.000367083	0.00181421	0.00366529	0.0110931	0.0286867	0.00365741	0.0178188	0.0001648933	1.36118	3.26828	2.01895	2.22905	2.57501	1.36118	3.26828	2.01895	2.22905	2.57501	0.136664	0.330517	0.207745	0.223796	0.26213
3790	-989.9935	-1006.116	16.12257	0.0273088	0.14031	0.000496345	0.000496345	0.000501967	0.000501967	0.000491352	0.000491352	0.000498877	0.000498877	0.00106993	0.00106993	0.30731	0.0010907	0.0010907	0.00106764	0.00106764	0.00108399	0.00108399	0.000585476	0.000585476	0.000590156	0.000590156	0.170067	0.00058422	0.00058422	0.000593167	0.000593167	0.000751479	0.000751479	0.000757486	0.000757486	0.000766067	0.000766067	0.213672	0.000761352	0.000761352	0.000900044	0.000900044	0.000907239	0.000907239	0.000917516	0.000917516	0.000898114	0.000898114	0.259833	0.000550734	0.00135457	0.00250266	0.000335154	0.00187174	0.00547718	0.0133646	0.0244155	0.00334034	0.0183735	0.0001385135	1.43459	3.11716	1.70573	2.18937	2.6222	1.43459	3.11716	1.70573	2.18937	2.6222	0.144287	0.315935	0.174773	0.219745	0.267079
3800	-993.0901	-1008.538	15.44791	0.02729746	0.124023	0.000439511	0.000439511	0.000445897	0.000445897	0.000431006	0.000431006	0.000437679	0.000437679	0.00102457	0.00102457	0.295057	0.00105008	0.00105008	0.00101501	0.00101501	0.00103073	0.00103073	0.000594359	0.000594359	0.000600435	0.000600435	0.173652	0.000588816	0.000588816	0.000597933	0.000597933	0.000787876	0.000787876	0.00079593	0.00079593	0.000807495	0.000807495	0.222503	0.000792613	0.000792613	0.000881095	0.000881095	0.000890101	0.000890101	0.000903035	0.000903035	0.000872878	0.000872878	0.252682	0.00128916	0.00232454	0.00381136	0.000344539	0.00189809	0.0127275	0.0227173	0.0367143	0.00343356	0.0186273	0.0002804782	1.2588	2.96446	1.71971	2.27962	2.54934	1.2588	2.96446	1.71971	2.27962	2.54934	0.127531	0.303297	0.178415	0.228871	0.259776
3810	-993.8211	-1009.038	15.21681	0.03139124	0.129323	0.000531511	0.000531511	0.000526112	0.000526112	0.000520359	0.000520359	0.000526617	0.000526617	0.00110552	0.00110552	0.276863	0.0011102	0.0011102	0.00109806	0.00109806	0.00111127	0.00111127	0.000948742	0.000948742	0.000962533	0.000962533	0.235186	0.000942338	0.000942338	0.000953671	0.000953671	0.000838713	0.000838713	0.000850905	0.000850905	0.000842261	0.000842261	0.205637	0.00084307	0.00084307	0.00101512	0.00101512	0.00102988	0.00102988	0.00101942	0.00101942	0.00100827	0.00100827	0.251883	0.00103784	0.00250654	0.00146529	0.000355807	0.00156275	0.0102718	0.0244525	0.0144413	0.00354546	0.015387	0.0002945913	1.32142	2.78847	2.39302	2.11549	2.56045	1.32142	2.78847	2.39302	2.11549	2.56045	0.133532	0.285713	0.242801	0.212387	0.260028
3820	-996.7813	-1012.02	15.23869	0.03832501	0.127209	0.000652146	0.000652146	0.000638698	0.000638698	0.000629026	0.000629026	0.00063741	0.00063741	0.00130127	0.00130127	0.268823	0.00131154	0.00131154	0.00129168	0.00129168	0.00130889	0.00130889	0.000909813	0.000909813	0.000936297	0.000936297	0.184077	0.000903104	0.000903104	0.000915141	0.000915141	0.0010027	0.0010027	0.00103188	0.00103188	0.00101061	0.00101061	0.199798	0.00100857	0.00100857	0.00117117	0.00117117	0.00120526	0.00120526	0.00118041	0.00118041	0.00116253	0.00116253	0.236478	0.00122856	0.00417528	0.00202708	0.000482143	0.00182137	0.0121365	0.0400794	0.0198681	0.0047983	0.0178879	0.0003315139	1.30674	2.68332	1.8761	2.06763	2.41504	1.30674	2.68332	1.8761	2.06763	2.41504	0.132324	0.279249	0.191406	0.207905	0.245917
3830	-1004.995	-1021.145	16.15002	0.04089013	0.106805	0.000573058	0.000573058	0.000566811	0.000566811	0.000556926	0.000556926	0.000573629	0.000573629	0.00146758	0.00146758	0.277261	0.00146146	0.00146146	0.00143598	0.00143598	0.00147905	0.00147905	0.000892506	0.000892506	0.000898586	0.000898586	0.166778	0.00087329	0.00087329	0.000899482	0.000899482	0.00115773	0.00115773	0.00116561	0.00116561	0.00115291	0.00115291	0.212566	0.00116677	0.00116677	0.00138439	0.00138439	0.00139382	0.00139382	0.00137862	0.00137862	0.00135458	0.00135458	0.261806	0.00244296	0.00314083	0.00201642	0.000237359	0.00324369	0.0238471	0.0304518	0.0197656	0.00236797	0.0314178	0.0001872694	1.08702	2.80279	1.70451	2.21103	2.64391	1.08702	2.80279	1.70451	2.21103	2.64391	0.111345	0.288949	0.173906	0.221852	0.272828
