Iteration	Posterior	Likelihood	Prior	clado_prob	clado_rates[1]	clado_rates[2]	clado_rates[3]	clado_rates[4]	clado_rates[5]	clado_rates[6]	clado_rates[7]	clado_rates[8]	clado_rates[9]	clado_rates[10]	clado_rates[11]	clado_rates[12]	clado_rates[13]	clado_rates[14]	clado_rates[15]	clado_rates[16]	clado_rates[17]	clado_rates[18]	clado_rates[19]	clado_rates[20]	clado_rates[21]	clado_rates[22]	clado_rates[23]	clado_rates[24]	clado_rates[25]	clado_rates[26]	clado_rates[27]	clado_rates[28]	clado_rates[29]	clado_rates[30]	clado_rates[31]	clado_rates[32]	clado_rates[33]	clado_rates[34]	clado_rates[35]	clado_rates[36]	clado_rates[37]	clado_rates[38]	clado_rates[39]	clado_rates[40]	clado_rates[41]	clado_rates[42]	clado_rates[43]	clado_rates[44]	clado_rates[45]	delta[1]	delta[2]	delta[3]	delta[4]	delta[5]	delta_prop[1]	delta_prop[2]	delta_prop[3]	delta_prop[4]	delta_prop[5]	ma_base_rate[1]	ma_base_rate[2]	ma_base_rate[3]	ma_base_rate[4]	ma_base_rate[5]	R_0[1]	R_0[2]	R_0[3]	R_0[4]	R_0[5]	R_0_param[1]	R_0_param[2]	R_0_param[3]	R_0_param[4]	R_0_param[5]	sum_rates[1]	sum_rates[2]	sum_rates[3]	sum_rates[4]	sum_rates[5]
5570	-957.3036	-1008.27	50.96678	0.0317029	0.136431	0.000558512	0.000558512	0.000571426	0.000571426	0.000556424	0.000556424	0.000559109	0.000559109	0.00140075	0.00140075	0.342356	0.00143353	0.00143353	0.00139589	0.00139589	0.00140263	0.00140263	0.000669668	0.000669668	0.00066985	0.00066985	0.167458	0.000667346	0.000667346	0.000670567	0.000670567	0.000851455	0.000851455	0.000851687	0.000851687	0.00087138	0.00087138	0.207326	0.000852598	0.000852598	0.00108932	0.00108932	0.00108962	0.00108962	0.00111481	0.00111481	0.00108555	0.00108555	0.266526	0.000669177	0.000696641	0.00302499	0.000320188	0.000804318	0.00664729	0.00691821	0.0293617	0.00319166	0.007979	6.77722e-06	0.000160139	0.000333197	0.00015196	4.69826e-05	1.39962	3.51119	1.67863	2.1343	2.73056	1.39962	3.51119	1.67863	2.1343	2.73056	0.140922	0.353621	0.172813	0.21418	0.275284
5580	-956.7109	-1007.866	51.15537	0.02687696	0.131683	0.000457273	0.000457273	0.000458061	0.000458061	0.00045277	0.00045277	0.00045724	0.00045724	0.00105169	0.00105169	0.306401	0.00105965	0.00105965	0.00104741	0.00104741	0.00105775	0.00105775	0.000723524	0.000723524	0.000727743	0.000727743	0.211156	0.000720576	0.000720576	0.000727689	0.000727689	0.000746944	0.000746944	0.000751299	0.000751299	0.000752594	0.000752594	0.215473	0.000751244	0.000751244	0.0008538	0.0008538	0.000858779	0.000858779	0.000860259	0.000860259	0.000850321	0.000850321	0.248729	0.000577371	0.00116387	0.00133824	0.000167585	0.00115647	0.00574057	0.0115048	0.0132056	0.00167305	0.0114324	4.33326e-06	0.000308446	0.000309466	0.000233317	0.000136061	1.34543	3.11241	2.14122	2.21053	2.52677	1.34543	3.11241	2.14122	2.21053	2.52677	0.135333	0.314834	0.216955	0.221477	0.255576
5590	-959.9541	-1010.708	50.75433	0.03198541	0.139994	0.000583157	0.000583157	0.000593536	0.000593536	0.000573072	0.000573072	0.000579657	0.000579657	0.00124653	0.00124653	0.304382	0.00127956	0.00127956	0.00123544	0.00123544	0.00124964	0.00124964	0.000621905	0.000621905	0.00062722	0.00062722	0.154562	0.000616373	0.000616373	0.000623455	0.000623455	0.000839858	0.000839858	0.000847036	0.000847036	0.000862112	0.000862112	0.201533	0.000841952	0.000841952	0.00100598	0.00100598	0.00101458	0.00101458	0.00103263	0.00103263	0.000997029	0.000997029	0.244168	0.00118577	0.00205061	0.00386694	0.000285717	0.00143807	0.0117187	0.0200941	0.0372298	0.00284903	0.0141768	1.04599e-05	0.000161513	0.000614749	0.000120658	0.000178656	1.42925	3.08121	1.53724	2.07599	2.4866	1.42925	3.08121	1.53724	2.07599	2.4866	0.144653	0.314404	0.15954	0.208315	0.252269
5600	-956.9917	-1008.829	51.83736	0.02854289	0.141134	0.000521394	0.000521394	0.00052485	0.00052485	0.000517211	0.000517211	0.000527641	0.000527641	0.00122549	0.00122549	0.335641	0.00124087	0.00124087	0.00122281	0.00122281	0.00124747	0.00124747	0.00074856	0.00074856	0.000752967	0.000752967	0.206376	0.000746926	0.000746926	0.000761988	0.000761988	0.000794836	0.000794836	0.000799515	0.000799515	0.000804814	0.000804814	0.215945	0.000809094	0.000809094	0.000878521	0.000878521	0.000883693	0.000883693	0.00088955	0.00088955	0.000876603	0.000876603	0.243495	0.00068555	0.00127834	0.0019495	0.000465737	0.00249176	0.00680882	0.012622	0.0191222	0.00463578	0.0243118	7.43044e-06	0.000168804	0.000372482	0.000199308	0.000151221	1.44292	3.41141	2.08378	2.2126	2.44555	1.44292	3.41141	2.08378	2.2126	2.44555	0.145316	0.345514	0.212397	0.222362	0.250552
5610	-955.8151	-1007.464	51.64846	0.03159857	0.131032	0.00053832	0.00053832	0.000549047	0.000549047	0.000533616	0.000533616	0.000541058	0.000541058	0.00134924	0.00134924	0.333203	0.00138612	0.00138612	0.00134716	0.00134716	0.00136595	0.00136595	0.000704839	0.000704839	0.000709957	0.000709957	0.177533	0.000703753	0.000703753	0.000713568	0.000713568	0.000852255	0.000852255	0.000858443	0.000858443	0.000875549	0.000875549	0.20863	0.000862809	0.000862809	0.000959017	0.000959017	0.00096598	0.00096598	0.000985229	0.000985229	0.000957539	0.000957539	0.23804	0.000467399	0.00119685	0.00321344	0.000312579	0.00171155	0.00465225	0.0118269	0.0311339	0.00311605	0.0168275	5.57412e-06	0.000177373	0.000650621	0.000207476	9.95244e-05	1.34678	3.40006	1.77618	2.14767	2.41671	1.34678	3.40006	1.77618	2.14767	2.41671	0.135356	0.3441	0.183197	0.215529	0.245775
5620	-955.1595	-1006.255	51.09599	0.03283842	0.139519	0.000595095	0.000595095	0.000597292	0.000597292	0.000591646	0.000591646	0.000596519	0.000596519	0.00138473	0.00138473	0.327892	0.00139677	0.00139677	0.00138356	0.00138356	0.00139496	0.00139496	0.000883051	0.000883051	0.000887453	0.000887453	0.209871	0.00088231	0.00088231	0.000889577	0.000889577	0.000940111	0.000940111	0.000944797	0.000944797	0.000948285	0.000948285	0.22132	0.000947058	0.000947058	0.00107625	0.00107625	0.00108161	0.00108161	0.00108561	0.00108561	0.00107535	0.00107535	0.255457	0.000330891	0.000831049	0.00120326	0.000246657	0.00107235	0.003298	0.00824199	0.0118896	0.0024605	0.0106098	8.87186e-06	0.00011001	0.000296556	0.000223689	0.000107445	1.4378	3.3623	2.14417	2.28272	2.61328	1.4378	3.3623	2.14417	2.28272	2.61328	0.14428	0.339012	0.216956	0.228881	0.264094
5630	-958.358	-1008.597	50.23928	0.03527926	0.126224	0.000584384	0.000584384	0.000581065	0.000581065	0.000576252	0.000576252	0.000586479	0.000586479	0.00140162	0.00140162	0.310549	0.00141151	0.00141151	0.00139982	0.00139982	0.00142466	0.00142466	0.000975694	0.000975694	0.000988193	0.000988193	0.214952	0.000974442	0.000974442	0.000991736	0.000991736	0.000917475	0.000917475	0.000929229	0.000929229	0.000923952	0.000923952	0.200451	0.000932561	0.000932561	0.00111568	0.00111568	0.00112997	0.00112997	0.00112356	0.00112356	0.00111425	0.00111425	0.248082	0.000477967	0.00176519	0.00118728	0.000349086	0.00213005	0.00475693	0.0173458	0.0117335	0.00347871	0.0208562	9.36356e-06	7.20854e-05	0.000292965	0.000223997	0.000112164	1.30217	3.16322	2.20198	2.07059	2.5179	1.30217	3.16322	2.20198	2.07059	2.5179	0.13088	0.321824	0.222812	0.207858	0.257048
5640	-959.2265	-1006.379	47.15251	0.03115983	0.133677	0.000540516	0.000540516	0.000543519	0.000543519	0.000535236	0.000535236	0.000545191	0.000545191	0.00122047	0.00122047	0.305332	0.00123433	0.00123433	0.00121552	0.00121552	0.00123813	0.00123813	0.000785919	0.000785919	0.000790453	0.000790453	0.19771	0.000782732	0.000782732	0.00079729	0.00079729	0.000872494	0.000872494	0.000877528	0.000877528	0.000882404	0.000882404	0.216145	0.000885118	0.000885118	0.00095265	0.00095265	0.000958146	0.000958146	0.000963469	0.000963469	0.000948787	0.000948787	0.240391	0.000744343	0.00132559	0.00188852	0.000335877	0.002202	0.00738843	0.0130824	0.0185352	0.00334752	0.0215456	3.68033e-06	0.000519279	0.00020424	0.000204265	0.000284319	1.36957	3.11029	2.00287	2.2235	2.42777	1.36957	3.11029	2.00287	2.2235	2.42777	0.138006	0.315149	0.204023	0.22318	0.248038
5650	-966.1256	-1015.468	49.34218	0.03287844	0.117633	0.000499175	0.000499175	0.000498521	0.000498521	0.000493355	0.000493355	0.000507335	0.000507335	0.00126596	0.00126596	0.297483	0.0012625	0.0012625	0.00124942	0.00124942	0.00128482	0.00128482	0.000910849	0.000910849	0.000909555	0.000909555	0.213757	0.000898951	0.000898951	0.000924424	0.000924424	0.000997905	0.000997905	0.000996488	0.000996488	0.000995182	0.000995182	0.23176	0.00101278	0.00101278	0.000850386	0.000850386	0.000849178	0.000849178	0.000848066	0.000848066	0.000839277	0.000839277	0.203096	0.00175256	0.00160804	0.00147496	0.000423358	0.00326901	0.0172237	0.015826	0.0145352	0.00421574	0.0316553	4.89078e-06	0.000418175	0.000830029	0.000125126	0.000140114	1.19537	3.02728	2.17811	2.38629	2.03352	1.19537	3.02728	2.17811	2.38629	2.03352	0.12163	0.307608	0.221044	0.239765	0.209869
5660	-961.9309	-1011.636	49.70471	0.0467326	0.127374	0.000790344	0.000790344	0.000782124	0.000782124	0.000778487	0.000778487	0.000788015	0.000788015	0.00170197	0.00170197	0.281227	0.00170542	0.00170542	0.00169749	0.00169749	0.00171827	0.00171827	0.00102693	0.00102693	0.00103983	0.00103983	0.167921	0.00102423	0.00102423	0.00103676	0.00103676	0.0011938	0.0011938	0.00120879	0.00120879	0.00119622	0.00119622	0.1943	0.00120523	0.00120523	0.00144647	0.00144647	0.00146463	0.00146463	0.0014494	0.0014494	0.00144266	0.00144266	0.238304	0.000754139	0.00201928	0.000958209	0.000488757	0.00171867	0.00748494	0.0197931	0.00949115	0.0048638	0.0168963	1.1951e-05	0.000153902	0.000178611	0.000201859	0.00019609	1.32618	2.89175	1.74481	2.02833	2.45763	1.32618	2.89175	1.74481	2.02833	2.45763	0.133652	0.294874	0.176176	0.203908	0.24991
5670	-958.0893	-1009.47	51.38116	0.03820005	0.129254	0.000645664	0.000645664	0.00064477	0.00064477	0.000640613	0.000640613	0.00065743	0.00065743	0.00155109	0.00155109	0.314355	0.0015585	0.0015585	0.00154846	0.00154846	0.0015891	0.0015891	0.00105018	0.00105018	0.00105667	0.00105667	0.212543	0.0010484	0.0010484	0.00107592	0.00107592	0.0011054	0.0011054	0.00111222	0.00111222	0.00111068	0.00111068	0.222275	0.00113249	0.00113249	0.00104679	0.00104679	0.00105326	0.00105326	0.0010518	0.0010518	0.00104502	0.00104502	0.216017	0.000531361	0.00115182	0.00101184	0.000360587	0.00299513	0.00528552	0.011387	0.010017	0.00359291	0.0290803	6.00991e-06	7.6644e-05	0.000360113	9.10136e-05	0.000122568	1.33678	3.23118	2.18771	2.30273	2.18065	1.33678	3.23118	2.18771	2.30273	2.18065	0.134431	0.326849	0.221005	0.231196	0.22441
5680	-959.7063	-1009.942	50.23536	0.03315579	0.135531	0.000583873	0.000583873	0.000604519	0.000604519	0.000576865	0.000576865	0.000584769	0.000584769	0.00132495	0.00132495	0.310638	0.00137867	0.00137867	0.0013156	0.0013156	0.00133363	0.00133363	0.000668196	0.000668196	0.00067154	0.00067154	0.1622	0.00066348	0.00066348	0.00067257	0.00067257	0.000843516	0.000843516	0.000847737	0.000847737	0.000877714	0.000877714	0.195391	0.000849038	0.000849038	0.00104608	0.00104608	0.00105131	0.00105131	0.00108849	0.00108849	0.00103869	0.00103869	0.245632	0.0011606	0.00166682	0.00526188	0.000446658	0.00182286	0.0114728	0.0163949	0.0499885	0.00444672	0.0179023	6.85585e-06	0.00030907	0.000479842	0.00029861	7.87728e-05	1.3857	3.16023	1.59376	2.01193	2.49507	1.3857	3.16023	1.59376	2.01193	2.49507	0.140231	0.321344	0.167552	0.202227	0.254081
5690	-957.8987	-1008.118	50.21926	0.02346749	0.141122	0.000427147	0.000427147	0.000434135	0.000434135	0.000424262	0.000424262	0.000425613	0.000425613	0.000975972	0.000975972	0.32737	0.000999486	0.000999486	0.000976756	0.000976756	0.000979867	0.000979867	0.000466635	0.000466635	0.000470186	0.000470186	0.159084	0.00046701	0.00046701	0.000468497	0.000468497	0.000631457	0.000631457	0.000636262	0.000636262	0.000646671	0.000646671	0.210379	0.000633977	0.000633977	0.000815285	0.000815285	0.000821488	0.000821488	0.000834927	0.000834927	0.00081594	0.00081594	0.272489	0.000412169	0.00117619	0.00283137	0.000492812	0.000812844	0.00410477	0.0116252	0.0275341	0.00490395	0.0080629	5.57865e-06	0.000208789	0.000750968	0.000216027	5.96554e-05	1.4392	3.3134	1.58422	2.14378	2.76787	1.4392	3.3134	1.58422	2.14378	2.76787	0.144544	0.335235	0.162829	0.215476	0.279064
5700	-962.995	-1011.915	48.91996	0.03295717	0.133899	0.000579473	0.000579473	0.000578927	0.000578927	0.00056516	0.00056516	0.000571374	0.000571374	0.0011918	0.0011918	0.284206	0.00120959	0.00120959	0.00118082	0.00118082	0.00119381	0.00119381	0.000629705	0.000629705	0.000639704	0.000639704	0.150022	0.000623903	0.000623903	0.000630763	0.000630763	0.000858907	0.000858907	0.000872546	0.000872546	0.000871723	0.000871723	0.199762	0.000860351	0.000860351	0.00103809	0.00103809	0.00105458	0.00105458	0.00105358	0.00105358	0.00102853	0.00102853	0.244091	0.0013041	0.00291272	0.0028157	0.00037068	0.0014744	0.0128732	0.0283028	0.0273859	0.00369311	0.0145297	7.27499e-06	0.000300661	0.000180035	0.000163756	0.000312237	1.3668	2.85574	1.50886	2.05807	2.48742	1.3668	2.85574	1.50886	2.05807	2.48742	0.138489	0.293758	0.15507	0.206689	0.252441
5710	-961.1747	-1012.098	50.92345	0.0454545	0.126198	0.000752575	0.000752575	0.000751542	0.000751542	0.000742504	0.000742504	0.000753058	0.000753058	0.00173582	0.00173582	0.292159	0.00173665	0.00173665	0.00171577	0.00171577	0.00174016	0.00174016	0.000903172	0.000903172	0.000904849	0.000904849	0.151806	0.00089274	0.00089274	0.000905429	0.000905429	0.00134951	0.00134951	0.00135202	0.00135202	0.00135016	0.00135016	0.2241	0.00135289	0.00135289	0.00144371	0.00144371	0.00144639	0.00144639	0.00144441	0.00144441	0.00142704	0.00142704	0.24315	0.00160003	0.00178867	0.00164894	0.000426482	0.00185393	0.0157483	0.0175724	0.0162219	0.00424671	0.0182019	3.2664e-06	0.000111157	0.000381116	0.000216736	0.00023298	1.30126	3.00693	1.56455	2.33774	2.50092	1.30126	3.00693	1.56455	2.33774	2.50092	0.132198	0.306016	0.159019	0.234909	0.254673
5720	-960.6527	-1009.821	49.16872	0.02839618	0.12828	0.000473193	0.000473193	0.000474515	0.000474515	0.000465803	0.000465803	0.0004723	0.0004723	0.00107926	0.00107926	0.298294	0.00109279	0.00109279	0.00107272	0.00107272	0.00108769	0.00108769	0.000653007	0.000653007	0.00065935	0.00065935	0.180987	0.000649052	0.000649052	0.000658106	0.000658106	0.000688093	0.000688093	0.000694778	0.000694778	0.000696719	0.000696719	0.18721	0.000693467	0.000693467	0.000940362	0.000940362	0.000949497	0.000949497	0.00095215	0.00095215	0.000934667	0.000934667	0.259414	0.00103387	0.00201537	0.00230042	0.000422035	0.00182287	0.0102329	0.0197556	0.0224869	0.00420261	0.0179024	3.50463e-06	0.000233167	0.00115296	0.000221766	0.000101685	1.30678	3.00946	1.82088	1.91872	2.62215	1.30678	3.00946	1.82088	1.91872	2.62215	0.132052	0.306959	0.186226	0.192756	0.266967
5730	-964.3775	-1007.865	43.48769	0.0236198	0.142192	0.000433478	0.000433478	0.000432156	0.000432156	0.000429669	0.000429669	0.00043178	0.00043178	0.000938092	0.000938092	0.312754	0.000942853	0.000942853	0.000937426	0.000937426	0.000942032	0.000942032	0.000720976	0.000720976	0.000726851	0.000726851	0.239636	0.000720464	0.000720464	0.000724004	0.000724004	0.000706953	0.000706953	0.000712714	0.000712714	0.000710541	0.000710541	0.233623	0.000709922	0.000709922	0.000853312	0.000853312	0.000860266	0.000860266	0.000857643	0.000857643	0.000852706	0.000852706	0.283374	0.00042486	0.00124322	0.00093456	0.000353558	0.000846589	0.00423063	0.0122795	0.00925906	0.00352312	0.00839482	3.129e-06	0.000148286	0.000391542	0.000657038	2.89017e-05	1.45016	3.16387	2.43161	2.38431	2.87793	1.45016	3.16387	2.43161	2.38431	2.87793	0.145646	0.320275	0.245421	0.239303	0.290222
5740	-961.7594	-1010.323	48.5637	0.03134759	0.125088	0.000517766	0.000517766	0.000511525	0.000511525	0.000504585	0.000504585	0.000508969	0.000508969	0.00110119	0.00110119	0.27854	0.00111318	0.00111318	0.00109808	0.00109808	0.00110762	0.00110762	0.000771447	0.000771447	0.000789363	0.000789363	0.192781	0.000769268	0.000769268	0.000775952	0.000775952	0.000818705	0.000818705	0.000837719	0.000837719	0.000827621	0.000827621	0.201815	0.000823486	0.000823486	0.00102203	0.00102203	0.00104576	0.00104576	0.00103316	0.00103316	0.00101914	0.00101914	0.254123	0.000602831	0.00293921	0.0016984	0.000318743	0.00119033	0.00599219	0.0285529	0.0167003	0.0031773	0.0117633	3.0545e-06	0.000171823	0.000978279	0.000118686	4.19696e-05	1.28363	2.79344	1.95696	2.07684	2.59261	1.28363	2.79344	1.95696	2.07684	2.59261	0.129174	0.28738	0.198993	0.20843	0.262364
5750	-958.6249	-1009.924	51.29872	0.03581565	0.119667	0.000560392	0.000560392	0.000556622	0.000556622	0.000553048	0.000553048	0.000554836	0.000554836	0.00139334	0.00139334	0.302643	0.00139579	0.00139579	0.00138683	0.00138683	0.00139132	0.00139132	0.00106472	0.00106472	0.00107382	0.00107382	0.229708	0.00105975	0.00105975	0.00106317	0.00106317	0.00091886	0.00091886	0.000926711	0.000926711	0.000920477	0.000920477	0.196967	0.000917523	0.000917523	0.0013316	0.0013316	0.00134298	0.00134298	0.00133395	0.00133395	0.00132538	0.00132538	0.286365	0.000957539	0.0018202	0.00113523	0.000485905	0.000810708	0.00948457	0.0178766	0.0112249	0.00483556	0.00804188	9.44197e-06	0.000111749	0.000377288	0.000179148	0.000100678	1.22935	3.08274	2.35567	2.03295	2.94613	1.22935	3.08274	2.35567	2.03295	2.94613	0.124117	0.313777	0.238231	0.204334	0.297032
5760	-963.9054	-1007.15	43.24487	0.03422175	0.12117	0.000536772	0.000536772	0.000543141	0.000543141	0.000533723	0.000533723	0.000539687	0.000539687	0.0014744	0.0014744	0.33292	0.0014921	0.0014921	0.00146622	0.00146622	0.00148261	0.00148261	0.000827864	0.000827864	0.000827977	0.000827977	0.18915	0.000823274	0.000823274	0.000832473	0.000832473	0.000905593	0.000905593	0.000905717	0.000905717	0.000916463	0.000916463	0.203322	0.000910635	0.000910635	0.00108019	0.00108019	0.00108034	0.00108034	0.00109316	0.00109316	0.00107421	0.00107421	0.245233	0.000928085	0.000941915	0.00213958	0.000368504	0.00149009	0.0091955	0.00933126	0.0209476	0.00367151	0.0146821	2.49476e-05	0.000263759	0.000847213	0.00033974	0.000172252	1.2431	3.415	1.9175	2.09753	2.50194	1.2431	3.415	1.9175	2.09753	2.50194	0.125477	0.34475	0.195773	0.210598	0.253889
5770	-956.8352	-1007.066	50.23072	0.03224632	0.129681	0.000543849	0.000543849	0.000548138	0.000548138	0.000537618	0.000537618	0.000547779	0.000547779	0.00134665	0.00134665	0.325541	0.00136661	0.00136661	0.00134038	0.00134038	0.00136571	0.00136571	0.000708544	0.000708544	0.000713416	0.000713416	0.172635	0.000705243	0.000705243	0.000718571	0.000718571	0.00091932	0.00091932	0.000925641	0.000925641	0.000932942	0.000932942	0.219692	0.00093233	0.00093233	0.00100508	0.00100508	0.00101199	0.00101199	0.00101998	0.00101998	0.0010004	0.0010004	0.244726	0.00068983	0.00138222	0.00218179	0.000220767	0.00211481	0.00685104	0.0136337	0.0213521	0.0022028	0.0207101	3.80184e-06	0.000446964	0.000276108	0.000150345	0.000140463	1.33084	3.31802	1.74579	2.26512	2.47643	1.33084	3.31802	1.74579	2.26512	2.47643	0.134036	0.33638	0.178327	0.227112	0.252801
5780	-957.3352	-1006.975	49.63962	0.03692539	0.135784	0.000656261	0.000656261	0.000665133	0.000665133	0.000648311	0.000648311	0.000656319	0.000656319	0.0015344	0.0015344	0.32286	0.00156827	0.00156827	0.00152861	0.00152861	0.00154749	0.00154749	0.000821033	0.000821033	0.000827965	0.000827965	0.175093	0.000817936	0.000817936	0.000828039	0.000828039	0.00105099	0.00105099	0.00105986	0.00105986	0.00107419	0.00107419	0.218465	0.00105996	0.00105996	0.00116638	0.00116638	0.00117623	0.00117623	0.00119213	0.00119213	0.00116198	0.00116198	0.245446	0.000638394	0.00148815	0.00286013	0.000258755	0.00149713	0.00634344	0.0146633	0.027806	0.00258087	0.0147504	2.68939e-06	7.14385e-05	0.000206146	0.000149865	6.06027e-05	1.40096	3.30323	1.76751	2.26256	2.51097	1.40096	3.30323	1.76751	2.26256	2.51097	0.141036	0.335217	0.181683	0.226955	0.254839
5790	-958.1228	-1007.803	49.68014	0.03089729	0.139573	0.000561639	0.000561639	0.00056968	0.00056968	0.000555179	0.000555179	0.00056183	0.00056183	0.00125343	0.00125343	0.317568	0.00128372	0.00128372	0.00125105	0.00125105	0.00126603	0.00126603	0.000664418	0.000664418	0.000670869	0.000670869	0.170746	0.000663153	0.000663153	0.000671097	0.000671097	0.000864534	0.000864534	0.000872928	0.000872928	0.000885426	0.000885426	0.216518	0.000873225	0.000873225	0.000959705	0.000959705	0.000969023	0.000969023	0.000982897	0.000982897	0.000957878	0.000957878	0.243232	0.00036885	0.00134334	0.00279437	0.000177754	0.00137781	0.00367495	0.0132554	0.0271841	0.00177439	0.0135909	5.1846e-06	0.000375418	0.000438532	0.000272395	0.00019194	1.43493	3.23349	1.714	2.23025	2.47576	1.43493	3.23349	1.714	2.23025	2.47576	0.144069	0.327677	0.176085	0.22351	0.250971
5800	-955.587	-1005.135	49.54813	0.02818824	0.132889	0.000482985	0.000482985	0.000486055	0.000486055	0.000479351	0.000479351	0.000484664	0.000484664	0.00119968	0.00119968	0.331681	0.00121023	0.00121023	0.00119354	0.00119354	0.00120677	0.00120677	0.000707101	0.000707101	0.000708811	0.000708811	0.196737	0.000703477	0.000703477	0.000711274	0.000711274	0.000826058	0.000826058	0.000828056	0.000828056	0.000833319	0.000833319	0.226665	0.000830933	0.000830933	0.000971774	0.000971774	0.000974124	0.000974124	0.000980316	0.000980316	0.000966795	0.000966795	0.269603	0.000664726	0.000908174	0.0015496	0.000148907	0.00125886	0.00660336	0.009	0.0152595	0.00148686	0.0124321	1.03327e-05	0.000105641	0.000548755	9.87626e-05	0.000218138	1.3584	3.3823	1.99354	2.32892	2.73974	1.3584	3.3823	1.99354	2.32892	2.73974	0.136755	0.341301	0.202398	0.233301	0.277389
5810	-955.2385	-1007.225	51.98694	0.03863949	0.126949	0.000637851	0.000637851	0.000643245	0.000643245	0.00063257	0.00063257	0.000637793	0.000637793	0.00160916	0.00160916	0.320317	0.0016229	0.0016229	0.00159597	0.00159597	0.00160915	0.00160915	0.000851501	0.000851501	0.000851571	0.000851571	0.170932	0.00084452	0.00084452	0.000851493	0.000851493	0.001121	0.001121	0.00112109	0.00112109	0.00113057	0.00113057	0.221296	0.00112099	0.00112099	0.00139341	0.00139341	0.00139353	0.00139353	0.00140531	0.00140531	0.00138199	0.00138199	0.277345	0.00107848	0.00108675	0.00194165	0.000249736	0.00107754	0.0106697	0.0107507	0.0190466	0.00249114	0.0106605	7.4217e-06	0.00016764	0.000407909	0.000192939	0.000108353	1.30642	3.29609	1.74416	2.29617	2.85417	1.30642	3.29609	1.74416	2.29617	2.85417	0.132052	0.333191	0.17773	0.230284	0.288493
