Iteration	Posterior	Likelihood	Prior	clado_prob	clado_rates[1]	clado_rates[2]	clado_rates[3]	clado_rates[4]	clado_rates[5]	clado_rates[6]	clado_rates[7]	clado_rates[8]	clado_rates[9]	clado_rates[10]	clado_rates[11]	clado_rates[12]	clado_rates[13]	clado_rates[14]	clado_rates[15]	clado_rates[16]	clado_rates[17]	clado_rates[18]	clado_rates[19]	clado_rates[20]	clado_rates[21]	clado_rates[22]	clado_rates[23]	clado_rates[24]	clado_rates[25]	clado_rates[26]	clado_rates[27]	clado_rates[28]	clado_rates[29]	clado_rates[30]	clado_rates[31]	clado_rates[32]	clado_rates[33]	clado_rates[34]	clado_rates[35]	clado_rates[36]	clado_rates[37]	clado_rates[38]	clado_rates[39]	clado_rates[40]	clado_rates[41]	clado_rates[42]	clado_rates[43]	clado_rates[44]	clado_rates[45]	delta[1]	delta[2]	delta[3]	delta[4]	delta[5]	delta_param[1]	delta_param[2]	delta_param[3]	delta_param[4]	delta_param[5]	ma_base_rate	R_0[1]	R_0[2]	R_0[3]	R_0[4]	R_0[5]	R_0_param[1]	R_0_param[2]	R_0_param[3]	R_0_param[4]	R_0_param[5]	sum_rates[1]	sum_rates[2]	sum_rates[3]	sum_rates[4]	sum_rates[5]
4360	-999.7263	-1008.782	9.055399	0.01052949	0.132276	0.000174979	0.000174979	0.000176795	0.000176795	0.000173655	0.000173655	0.000175931	0.000175931	0.000451877	0.000451877	0.337829	0.000454042	0.000454042	0.000445977	0.000445977	0.000451821	0.000451821	0.00027571	0.00027571	0.000274186	0.000274186	0.208264	0.00027211	0.00027211	0.000275676	0.000275676	0.000266465	0.000266465	0.000264992	0.000264992	0.000267742	0.000267742	0.197705	0.000266432	0.000266432	0.000329385	0.000329385	0.000327564	0.000327564	0.000330963	0.000330963	0.000325084	0.000325084	0.247591	0.0017667	0.00120405	0.00225438	0.000437961	0.00175414	0.0017667	0.00120405	0.00225438	0.000437961	0.00175414	0.002266575	1.31363	3.37362	2.0584	1.98938	2.45913	1.31363	3.37362	2.0584	1.98938	2.45913	0.133679	0.341437	0.210459	0.199837	0.250217
4370	-998.1538	-1006.235	8.081143	0.001570291	0.119155	2.32773e-05	2.32773e-05	2.37442e-05	2.37442e-05	2.30402e-05	2.30402e-05	2.33133e-05	2.33133e-05	6.27757e-05	6.27757e-05	0.317298	6.36306e-05	6.36306e-05	6.17441e-05	6.17441e-05	6.24758e-05	6.24758e-05	3.58908e-05	3.58908e-05	3.56642e-05	3.56642e-05	0.185048	3.5301e-05	3.5301e-05	3.57193e-05	3.57193e-05	4.18074e-05	4.18074e-05	4.15434e-05	4.15434e-05	4.23767e-05	4.23767e-05	0.209163	4.16076e-05	4.16076e-05	5.13996e-05	5.13996e-05	5.1075e-05	5.1075e-05	5.20996e-05	5.20996e-05	5.05549e-05	5.05549e-05	0.2602	0.00200426	0.00136011	0.00339334	0.000327907	0.00151688	0.00200426	0.00136011	0.00339334	0.000327907	0.00151688	0.001849211	1.16997	3.13533	1.79256	2.08807	2.56715	1.16997	3.13533	1.79256	2.08807	2.56715	0.119341	0.3178	0.185333	0.209497	0.26061
4380	-1000.89	-1009.325	8.434412	0.001658918	0.139898	2.92188e-05	2.92188e-05	2.92556e-05	2.92556e-05	2.90832e-05	2.90832e-05	2.92707e-05	2.92707e-05	7.11927e-05	7.11927e-05	0.344648	7.16768e-05	7.16768e-05	7.12543e-05	7.12543e-05	7.17138e-05	7.17138e-05	4.7223e-05	4.7223e-05	4.74843e-05	4.74843e-05	0.228897	4.72639e-05	4.72639e-05	4.75687e-05	4.75687e-05	4.14494e-05	4.14494e-05	4.16787e-05	4.16787e-05	4.17312e-05	4.17312e-05	0.199727	4.17527e-05	4.17527e-05	5.17808e-05	5.17808e-05	5.20673e-05	5.20673e-05	5.21329e-05	5.21329e-05	5.18256e-05	5.18256e-05	0.251119	0.000418946	0.000974479	0.0011017	0.000505833	0.00115393	0.000418946	0.000974479	0.0011017	0.000505833	0.00115393	0.002059663	1.39545	3.41889	2.26779	1.99052	2.48667	1.39545	3.41889	2.26779	1.99052	2.48667	0.140131	0.34522	0.229276	0.20006	0.251535
4390	-999.989	-1009.539	9.550293	0.000890562	0.127551	1.42392e-05	1.42392e-05	1.43848e-05	1.43848e-05	1.40384e-05	1.40384e-05	1.41558e-05	1.41558e-05	3.36822e-05	3.36822e-05	0.302888	3.40926e-05	3.40926e-05	3.32716e-05	3.32716e-05	3.35498e-05	3.35498e-05	2.21789e-05	2.21789e-05	2.2222e-05	2.2222e-05	0.201484	2.19086e-05	2.19086e-05	2.20918e-05	2.20918e-05	2.73393e-05	2.73393e-05	2.73924e-05	2.73924e-05	2.76725e-05	2.76725e-05	0.242382	2.72319e-05	2.72319e-05	2.95899e-05	2.95899e-05	2.96474e-05	2.96474e-05	2.99505e-05	2.99505e-05	2.92292e-05	2.92292e-05	0.264528	0.00147543	0.00167251	0.00271206	0.000238441	0.00107664	0.00147543	0.00167251	0.00271206	0.000238441	0.00107664	0.002531148	1.25808	2.98171	1.96338	2.42021	2.61944	1.25808	2.98171	1.96338	2.42021	2.61944	0.127664	0.303157	0.20166	0.242601	0.264765
4400	-1004.524	-1016.259	11.73496	0.003560562	0.139382	6.2346e-05	6.2346e-05	6.24268e-05	6.24268e-05	6.17394e-05	6.17394e-05	6.2503e-05	6.2503e-05	0.000133628	0.000133628	0.299602	0.000133994	0.000133994	0.000132518	0.000132518	0.000134158	0.000134158	7.58331e-05	7.58331e-05	7.59424e-05	7.59424e-05	0.170243	7.52035e-05	7.52035e-05	7.61337e-05	7.61337e-05	8.684e-05	8.684e-05	8.69651e-05	8.69651e-05	8.70779e-05	8.70779e-05	0.192806	8.71842e-05	8.71842e-05	0.000112642	0.000112642	0.000112804	0.000112804	0.000112951	0.000112951	0.000111707	0.000111707	0.253186	0.00192904	0.00207589	0.00220826	0.00108271	0.00233302	0.00192904	0.00207589	0.00220826	0.00108271	0.00233302	0.004226495	1.37232	2.94558	1.6716	1.91423	2.48298	1.37232	2.94558	1.6716	1.91423	2.48298	0.13988	0.300671	0.170849	0.193502	0.254087
4410	-997.727	-1005.969	8.242033	0.00140452	0.126313	2.24354e-05	2.24354e-05	2.25623e-05	2.25623e-05	2.20683e-05	2.20683e-05	2.22644e-05	2.22644e-05	5.11929e-05	5.11929e-05	0.29417	5.20111e-05	5.20111e-05	5.08722e-05	5.08722e-05	5.13245e-05	5.13245e-05	3.28944e-05	3.28944e-05	3.32322e-05	3.32322e-05	0.19009	3.26883e-05	3.26883e-05	3.29789e-05	3.29789e-05	3.65739e-05	3.65739e-05	3.69494e-05	3.69494e-05	3.71584e-05	3.71584e-05	0.206725	3.66679e-05	3.66679e-05	4.6385e-05	4.6385e-05	4.68613e-05	4.68613e-05	4.71264e-05	4.71264e-05	4.60944e-05	4.60944e-05	0.264511	0.00108404	0.00212205	0.00269967	0.000450859	0.00134382	0.00108404	0.00212205	0.00269967	0.000450859	0.00134382	0.001863747	1.25134	2.88462	1.85354	2.06087	2.61371	1.25134	2.88462	1.85354	2.06087	2.61371	0.126492	0.294581	0.190354	0.20702	0.264884
4420	-999.2591	-1008.836	9.577144	0.003130456	0.128581	5.05283e-05	5.05283e-05	5.2017e-05	5.2017e-05	5.01479e-05	5.01479e-05	5.10724e-05	5.10724e-05	0.000131308	0.000131308	0.33488	0.000135325	0.000135325	0.000130463	0.000130463	0.000132868	0.000132868	6.65688e-05	6.65688e-05	6.66419e-05	6.66419e-05	0.174775	6.61403e-05	6.61403e-05	6.73595e-05	6.73595e-05	8.00616e-05	8.00616e-05	8.01496e-05	8.01496e-05	8.2511e-05	8.2511e-05	0.202647	8.10126e-05	8.10126e-05	9.1572e-05	9.1572e-05	9.16727e-05	9.16727e-05	9.43736e-05	9.43736e-05	9.09826e-05	9.09826e-05	0.236054	0.00129731	0.00140866	0.00439641	0.000645267	0.00250058	0.00129731	0.00140866	0.00439641	0.000645267	0.00250058	0.002413381	1.27333	3.31265	1.6794	2.0198	2.31019	1.27333	3.31265	1.6794	2.0198	2.31019	0.128989	0.33594	0.175308	0.203294	0.236792
4430	-1008.747	-1017.663	8.915613	0.00122696	0.107197	1.55832e-05	1.55832e-05	1.57105e-05	1.57105e-05	1.55291e-05	1.55291e-05	1.5979e-05	1.5979e-05	5.20757e-05	5.20757e-05	0.321042	4.97015e-05	4.97015e-05	4.91275e-05	4.91275e-05	5.05509e-05	5.05509e-05	2.92248e-05	2.92248e-05	2.76663e-05	2.76663e-05	0.181641	2.75703e-05	2.75703e-05	2.83691e-05	2.83691e-05	2.94956e-05	2.94956e-05	2.79227e-05	2.79227e-05	2.81509e-05	2.81509e-05	0.181206	2.8632e-05	2.8632e-05	3.29363e-05	3.29363e-05	3.11799e-05	3.11799e-05	3.14348e-05	3.14348e-05	3.10717e-05	3.10717e-05	0.208207	0.00697202	0.00126749	0.00209513	0.000915933	0.00383984	0.00697202	0.00126749	0.00209513	0.000915933	0.00383984	0.002043855	1.00333	3.17413	1.78132	1.79782	2.00754	1.00333	3.17413	1.78132	1.79782	2.00754	0.107322	0.321445	0.181866	0.181435	0.20846
4440	-1000.253	-1009.42	9.167159	0.0005879204	0.119973	8.90178e-06	8.90178e-06	8.87921e-06	8.87921e-06	8.82376e-06	8.82376e-06	8.8668e-06	8.8668e-06	2.32707e-05	2.32707e-05	0.319326	2.34215e-05	2.34215e-05	2.32753e-05	2.32753e-05	2.33888e-05	2.33888e-05	1.56323e-05	1.56323e-05	1.57736e-05	1.57736e-05	0.213966	1.56353e-05	1.56353e-05	1.57116e-05	1.57116e-05	1.52488e-05	1.52488e-05	1.53866e-05	1.53866e-05	1.53476e-05	1.53476e-05	0.207413	1.53261e-05	1.53261e-05	1.87845e-05	1.87845e-05	1.89543e-05	1.89543e-05	1.89063e-05	1.89063e-05	1.87882e-05	1.87882e-05	0.256752	0.000614391	0.00152384	0.00126636	0.00063398	0.00112486	0.000614391	0.00152384	0.00126636	0.00063398	0.00112486	0.002311608	1.19311	3.14718	2.11414	2.06227	2.54046	1.19311	3.14718	2.11414	2.06227	2.54046	0.120044	0.319512	0.214091	0.207535	0.256903
4450	-1000.405	-1008.678	8.273274	0.0007397026	0.117969	1.08953e-05	1.08953e-05	1.08965e-05	1.08965e-05	1.08272e-05	1.08272e-05	1.10099e-05	1.10099e-05	3.13714e-05	3.13714e-05	0.338399	3.13159e-05	3.13159e-05	3.11168e-05	3.11168e-05	3.16418e-05	3.16418e-05	1.9876e-05	1.9876e-05	1.98386e-05	1.98386e-05	0.214423	1.97147e-05	1.97147e-05	2.00472e-05	2.00472e-05	2.17091e-05	2.17091e-05	2.16684e-05	2.16684e-05	2.16708e-05	2.16708e-05	0.23271	2.18962e-05	2.18962e-05	2.06291e-05	2.06291e-05	2.05903e-05	2.05903e-05	2.05926e-05	2.05926e-05	2.04617e-05	2.04617e-05	0.224863	0.00115587	0.000965909	0.000976945	0.000334944	0.00202758	0.00115587	0.000965909	0.000976945	0.000334944	0.00202758	0.001974312	1.16707	3.3541	2.12505	2.32105	2.20557	1.16707	3.3541	2.12505	2.32105	2.20557	0.118056	0.33865	0.214582	0.232884	0.225027
4460	-1000.344	-1011.356	11.01253	0.0007436568	0.128987	1.19785e-05	1.19785e-05	1.19674e-05	1.19674e-05	1.18505e-05	1.18505e-05	1.20105e-05	1.20105e-05	2.84557e-05	2.84557e-05	0.30536	2.83802e-05	2.83802e-05	2.81031e-05	2.81031e-05	2.84825e-05	2.84825e-05	1.70047e-05	1.70047e-05	1.69753e-05	1.69753e-05	0.18231	1.6794e-05	1.6794e-05	1.70207e-05	1.70207e-05	2.07861e-05	2.07861e-05	2.07502e-05	2.07502e-05	2.0731e-05	2.0731e-05	0.220675	2.08057e-05	2.08057e-05	2.41157e-05	2.41157e-05	2.40741e-05	2.40741e-05	2.40518e-05	2.40518e-05	2.38169e-05	2.38169e-05	0.25948	0.00187369	0.00169781	0.00160354	0.000611331	0.00196978	0.00187369	0.00169781	0.00160354	0.000611331	0.00196978	0.00352938	1.26709	3.00486	1.79566	2.19497	2.54657	1.26709	3.00486	1.79566	2.19497	2.54657	0.129083	0.305587	0.182445	0.220841	0.259672
4470	-1000.661	-1010.045	9.383792	0.0005437426	0.135344	9.22813e-06	9.22813e-06	9.25849e-06	9.25849e-06	9.15692e-06	9.15692e-06	9.25697e-06	9.25697e-06	2.04095e-05	2.04095e-05	0.300904	2.05302e-05	2.05302e-05	2.0305e-05	2.0305e-05	2.05269e-05	2.05269e-05	1.48399e-05	1.48399e-05	1.48787e-05	1.48787e-05	0.219509	1.47639e-05	1.47639e-05	1.49252e-05	1.49252e-05	1.45987e-05	1.45987e-05	1.46369e-05	1.46369e-05	1.46851e-05	1.46851e-05	0.213573	1.46827e-05	1.46827e-05	1.68155e-05	1.68155e-05	1.68596e-05	1.68596e-05	1.6915e-05	1.6915e-05	1.67295e-05	1.67295e-05	0.248692	0.000824936	0.00108898	0.00142159	0.000309016	0.00140493	0.000824936	0.00108898	0.00142159	0.000309016	0.00140493	0.002369548	1.34309	2.97824	2.1655	2.13031	2.4538	1.34309	2.97824	2.1655	2.13031	2.4538	0.135418	0.301067	0.219628	0.21369	0.248827
4480	-1003.753	-1011.599	7.845597	0.007695178	0.135275	0.00013268	0.00013268	0.000134578	0.000134578	0.00013168	0.00013168	0.000133748	0.000133748	0.000307031	0.000307031	0.320481	0.000315104	0.000315104	0.000308319	0.000308319	0.00031316	0.00031316	0.000147066	0.000147066	0.000148805	0.000148805	0.155705	0.000147683	0.000147683	0.000150002	0.000150002	0.000185701	0.000185701	0.000187896	0.000187896	0.000190584	0.000190584	0.192375	0.000189408	0.000189408	0.000227599	0.000227599	0.00023029	0.00023029	0.000233584	0.000233584	0.000228554	0.000228554	0.239481	0.000340832	0.00152714	0.00297944	0.000761756	0.00234392	0.000340832	0.00152714	0.00297944	0.000761756	0.00234392	0.001709604	1.35861	3.18108	1.52373	1.92401	2.35811	1.35861	3.18108	1.52373	1.92401	2.35811	0.136341	0.322968	0.156892	0.193882	0.241321
4490	-1005.451	-1015.767	10.31652	0.02091978	0.122881	0.000330768	0.000330768	0.000330221	0.000330221	0.000328398	0.000328398	0.000329199	0.000329199	0.000823256	0.000823256	0.310655	0.000828338	0.000828338	0.000823766	0.000823766	0.000825774	0.000825774	0.000529956	0.000529956	0.000534111	0.000534111	0.199648	0.000530285	0.000530285	0.000531577	0.000531577	0.000499897	0.000499897	0.000503816	0.000503816	0.000502983	0.000502983	0.187284	0.000501426	0.000501426	0.000693434	0.000693434	0.000698871	0.000698871	0.000697715	0.000697715	0.000693863	0.000693863	0.260425	0.00136296	0.00215768	0.0019887	0.00142573	0.00167297	0.00136296	0.00215768	0.0019887	0.00142573	0.00167297	0.00293246	1.23818	3.10591	1.99937	1.88597	2.61613	1.23818	3.10591	1.99937	1.88597	2.61613	0.125518	0.317257	0.203899	0.1913	0.265993
4500	-1002.272	-1012.315	10.04295	0.003610603	0.119851	5.39025e-05	5.39025e-05	5.47131e-05	5.47131e-05	5.35309e-05	5.35309e-05	5.52366e-05	5.52366e-05	0.000137563	0.000137563	0.30154	0.00013864	0.00013864	0.000135644	0.000135644	0.000139966	0.000139966	8.45926e-05	8.45926e-05	8.3992e-05	8.3992e-05	0.188217	8.3413e-05	8.3413e-05	8.60708e-05	8.60708e-05	9.39826e-05	9.39826e-05	9.33153e-05	9.33153e-05	9.47186e-05	9.47186e-05	0.204592	9.56248e-05	9.56248e-05	9.57946e-05	9.57946e-05	9.51145e-05	9.51145e-05	9.65448e-05	9.65448e-05	9.44588e-05	9.44588e-05	0.215181	0.00222844	0.00150262	0.00302906	0.00080293	0.00401478	0.00222844	0.00150262	0.00302906	0.00080293	0.00401478	0.00255051	1.17664	2.98153	1.83346	2.03698	2.07625	1.17664	2.98153	1.83346	2.03698	2.07625	0.120286	0.302644	0.188894	0.205347	0.215945
4510	-1007.263	-1016.908	9.645153	0.01111421	0.125826	0.000180676	0.000180676	0.000181688	0.000181688	0.000175089	0.000175089	0.000182898	0.000182898	0.000396555	0.000396555	0.288503	0.000407586	0.000407586	0.000392781	0.000392781	0.0004103	0.0004103	0.000247368	0.000247368	0.000252833	0.000252833	0.180975	0.000245014	0.000245014	0.000255943	0.000255943	0.000290697	0.000290697	0.000297118	0.000297118	0.000298783	0.000298783	0.204949	0.000300773	0.000300773	0.000273779	0.000273779	0.000279827	0.000279827	0.000281396	0.000281396	0.000271174	0.000271174	0.201631	0.00143944	0.00368026	0.00426128	0.000474074	0.00495554	0.00143944	0.00368026	0.00426128	0.000474074	0.00495554	0.002261123	1.25434	2.81389	1.75529	2.06274	1.9427	1.25434	2.81389	1.75529	2.06274	1.9427	0.127266	0.291717	0.182977	0.207323	0.203843
4520	-1001.839	-1012.139	10.30016	0.00368625	0.125055	5.78895e-05	5.78895e-05	5.7789e-05	5.7789e-05	5.69725e-05	5.69725e-05	5.73659e-05	5.73659e-05	0.000132011	0.000132011	0.2857	0.000131903	0.000131903	0.000130039	0.000130039	0.000130937	0.000130937	8.91537e-05	8.91537e-05	8.92355e-05	8.92355e-05	0.192613	8.78221e-05	8.78221e-05	8.84285e-05	8.84285e-05	0.00010248	0.00010248	0.000102574	0.000102574	0.000102396	0.000102396	0.218275	0.000101646	0.000101646	0.000133398	0.000133398	0.000133521	0.000133521	0.000133289	0.000133289	0.000131406	0.000131406	0.286092	0.00215358	0.0022474	0.00206992	0.000627811	0.0013227	0.00215358	0.0022474	0.00206992	0.000627811	0.0013227	0.002943519	1.22872	2.80454	1.89405	2.17716	2.83402	1.22872	2.80454	1.89405	2.17716	2.83402	0.125515	0.28675	0.193322	0.219094	0.287155
4530	-1005.576	-1016.567	10.99084	0.003368663	0.109166	4.56813e-05	4.56813e-05	4.55343e-05	4.55343e-05	4.46248e-05	4.46248e-05	4.5418e-05	4.5418e-05	0.000121533	0.000121533	0.284893	0.000119982	0.000119982	0.000117585	0.000117585	0.000119675	0.000119675	7.57636e-05	7.57636e-05	7.50377e-05	7.50377e-05	0.17703	7.33022e-05	7.33022e-05	7.46052e-05	7.46052e-05	8.02901e-05	8.02901e-05	7.95208e-05	7.95208e-05	7.92649e-05	7.92649e-05	0.183859	7.90625e-05	7.90625e-05	0.000109687	0.000109687	0.000108637	0.000108637	0.000108287	0.000108287	0.000106124	0.000106124	0.255642	0.00378901	0.00279458	0.00246381	0.000417165	0.00220207	0.00378901	0.00279458	0.00246381	0.000417165	0.00220207	0.003262219	1.05536	2.78084	1.73357	1.83714	2.50979	1.05536	2.78084	1.73357	1.83714	2.50979	0.109528	0.28585	0.177627	0.184496	0.256508
4540	-999.3761	-1007.1	7.723817	0.005287194	0.125463	8.31406e-05	8.31406e-05	8.34354e-05	8.34354e-05	8.21569e-05	8.21569e-05	8.27495e-05	8.27495e-05	0.000206459	0.000206459	0.309926	0.000206649	0.000206649	0.000203482	0.000203482	0.00020495	0.00020495	0.000132199	0.000132199	0.000131853	0.000131853	0.199154	0.000130293	0.000130293	0.000131233	0.000131233	0.000150849	0.000150849	0.000150453	0.000150453	0.000150987	0.000150987	0.223767	0.000149746	0.000149746	0.000168194	0.000168194	0.000167753	0.000167753	0.000168348	0.000168348	0.000165768	0.000165768	0.251296	0.00196052	0.00169346	0.00205402	0.000490224	0.00121505	0.00196052	0.00169346	0.00205402	0.000490224	0.00121505	0.001751253	1.23704	3.06385	1.96183	2.23859	2.49599	1.23704	3.06385	1.96183	2.23859	2.49599	0.126126	0.311569	0.200205	0.224971	0.252636
4550	-997.0364	-1006.312	9.275851	0.00321215	0.133849	5.38225e-05	5.38225e-05	5.45119e-05	5.45119e-05	5.34558e-05	5.34558e-05	5.4272e-05	5.4272e-05	0.000137082	0.000137082	0.339722	0.000138597	0.000138597	0.000135912	0.000135912	0.000137987	0.000137987	7.73343e-05	7.73343e-05	7.72003e-05	7.72003e-05	0.194108	7.66742e-05	7.66742e-05	7.7845e-05	7.7845e-05	8.3349e-05	8.3349e-05	8.32046e-05	8.32046e-05	8.42702e-05	8.42702e-05	0.205152	8.38994e-05	8.38994e-05	0.000102757	0.000102757	0.000102579	0.000102579	0.000103893	0.000103893	0.00010188	0.00010188	0.256785	0.00131026	0.0011347	0.00243004	0.000445614	0.00197934	0.00131026	0.0011347	0.00243004	0.000445614	0.00197934	0.00236886	1.32543	3.36993	1.90113	2.049	2.52612	1.32543	3.36993	1.90113	2.049	2.52612	0.134281	0.340821	0.194726	0.205821	0.257607
4560	-998.7062	-1007.791	9.084562	0.001520932	0.138723	2.63294e-05	2.63294e-05	2.70227e-05	2.70227e-05	2.61776e-05	2.61776e-05	2.63624e-05	2.63624e-05	6.53994e-05	6.53994e-05	0.342376	6.69071e-05	6.69071e-05	6.48146e-05	6.48146e-05	6.52722e-05	6.52722e-05	2.69121e-05	2.69121e-05	2.68261e-05	2.68261e-05	0.144599	2.66715e-05	2.66715e-05	2.68598e-05	2.68598e-05	4.04475e-05	4.04475e-05	4.03182e-05	4.03182e-05	4.138e-05	4.138e-05	0.210528	4.03688e-05	4.03688e-05	5.14204e-05	5.14204e-05	5.12561e-05	5.12561e-05	5.26059e-05	5.26059e-05	5.09606e-05	5.09606e-05	0.269531	0.00139999	0.001076	0.00373769	0.000493386	0.00120281	0.00139999	0.001076	0.00373769	0.000493386	0.00120281	0.002271271	1.37016	3.39247	1.39601	2.09814	2.66734	1.37016	3.39247	1.39601	2.09814	2.66734	0.138935	0.3429	0.144814	0.210853	0.269944
4570	-1000.157	-1007.689	7.532057	0.01404666	0.133553	0.000237998	0.000237998	0.00023965	0.00023965	0.000237006	0.000237006	0.000240316	0.000240316	0.000606684	0.000606684	0.340901	0.000611307	0.000611307	0.000604564	0.000604564	0.000613006	0.000613006	0.000350619	0.000350619	0.000350856	0.000350856	0.198384	0.000349394	0.000349394	0.000354273	0.000354273	0.000361597	0.000361597	0.000361841	0.000361841	0.000364353	0.000364353	0.202338	0.000365366	0.000365366	0.000461634	0.000461634	0.000461945	0.000461945	0.000465152	0.000465152	0.000460021	0.000460021	0.261923	0.000684818	0.000752743	0.00145217	0.000333062	0.00173411	0.000684818	0.000752743	0.00145217	0.000333062	0.00173411	0.001745995	1.34534	3.43175	1.9833	2.0454	2.61126	1.34534	3.43175	1.9833	2.0454	2.61126	0.135463	0.345772	0.201194	0.205245	0.26562
4580	-1002.93	-1013.27	10.33993	0.007548326	0.122646	0.000114859	0.000114859	0.000115578	0.000115578	0.000114253	0.000114253	0.000115415	0.000115415	0.000296301	0.000296301	0.307004	0.0002937	0.0002937	0.000290332	0.000290332	0.000293287	0.000293287	0.000158122	0.000158122	0.000155759	0.000155759	0.164859	0.000154937	0.000154937	0.000156514	0.000156514	0.00021066	0.00021066	0.000207513	0.000207513	0.000208811	0.000208811	0.217117	0.000208518	0.000208518	0.000230382	0.000230382	0.00022694	0.00022694	0.00022836	0.00022836	0.000225741	0.000225741	0.23986	0.00283227	0.00129599	0.0019297	0.000760902	0.00178653	0.00283227	0.00129599	0.0019297	0.000760902	0.00178653	0.002843586	1.20175	3.05381	1.62968	2.17116	2.37442	1.20175	3.05381	1.62968	2.17116	2.37442	0.123566	0.309351	0.166109	0.218788	0.241683
4590	-1001.565	-1011.092	9.527425	0.0042513	0.109429	5.82804e-05	5.82804e-05	5.82154e-05	5.82154e-05	5.73385e-05	5.73385e-05	5.84479e-05	5.84479e-05	0.000165714	0.000165714	0.309874	0.000165189	0.000165189	0.000162701	0.000162701	0.000165849	0.000165849	8.76604e-05	8.76604e-05	8.74807e-05	8.74807e-05	0.163736	8.60668e-05	8.60668e-05	8.7732e-05	8.7732e-05	0.000119274	0.000119274	0.000119029	0.000119029	0.000118896	0.000118896	0.21943	0.000119371	0.000119371	0.000134877	0.000134877	0.0001346	0.0001346	0.00013445	0.00013445	0.000132425	0.000132425	0.252935	0.00219442	0.00198495	0.00187105	0.000336648	0.00227793	0.00219442	0.00198495	0.00187105	0.000336648	0.00227793	0.002413181	1.07536	3.0514	1.61415	2.19627	2.48358	1.07536	3.0514	1.61415	2.19627	2.48358	0.109893	0.311193	0.164434	0.220383	0.254008
4600	-1002.372	-1009.904	7.53208	0.02098868	0.12297	0.000331845	0.000331845	0.000332624	0.000332624	0.000328728	0.000328728	0.000333646	0.000333646	0.000818942	0.000818942	0.307734	0.000826612	0.000826612	0.000816929	0.000816929	0.000829151	0.000829151	0.00053353	0.00053353	0.000537265	0.000537265	0.200956	0.000532219	0.000532219	0.000540181	0.000540181	0.00047369	0.00047369	0.000477006	0.000477006	0.000478126	0.000478126	0.176327	0.000479595	0.000479595	0.000639313	0.000639313	0.000643788	0.000643788	0.0006453	0.0006453	0.000637742	0.000637742	0.241539	0.000994355	0.00170136	0.00194019	0.000746154	0.00225334	0.000994355	0.00170136	0.00194019	0.000746154	0.00225334	0.001646554	1.24369	3.09073	2.01357	1.78773	2.4128	1.24369	3.09073	2.01357	1.78773	2.4128	0.125623	0.314317	0.205242	0.180143	0.246671
4610	-999.0935	-1007.033	7.939783	0.01082447	0.130891	0.000178354	0.000178354	0.000181311	0.000181311	0.000176766	0.000176766	0.000180262	0.000180262	0.000460467	0.000460467	0.33534	0.000466304	0.000466304	0.000454616	0.000454616	0.000463606	0.000463606	0.000227887	0.000227887	0.000227013	0.000227013	0.168712	0.000224991	0.000224991	0.000229441	0.000229441	0.000297242	0.000297242	0.000296101	0.000296101	0.00030101	0.00030101	0.214542	0.000299268	0.000299268	0.000322089	0.000322089	0.000320853	0.000320853	0.000326172	0.000326172	0.000317996	0.000317996	0.237074	0.0016126	0.00122258	0.00290059	0.000321326	0.00230532	0.0016126	0.00122258	0.00290059	0.000321326	0.00230532	0.001798644	1.30223	3.34915	1.65751	2.16195	2.34267	1.30223	3.34915	1.65751	2.16195	2.34267	0.132324	0.33903	0.170531	0.216929	0.239648
4620	-1004.383	-1014.859	10.47636	0.00443478	0.128206	7.25625e-05	7.25625e-05	7.20369e-05	7.20369e-05	7.12446e-05	7.12446e-05	7.22734e-05	7.22734e-05	0.000166062	0.000166062	0.303145	0.000167574	0.000167574	0.000165731	0.000165731	0.000168124	0.000168124	0.000113534	0.000113534	0.000115404	0.000115404	0.205755	0.000113308	0.000113308	0.000114944	0.000114944	0.000111931	0.000111931	0.000113774	0.000113774	0.00011295	0.00011295	0.200619	0.000113321	0.000113321	0.000152505	0.000152505	0.000155016	0.000155016	0.000153893	0.000153893	0.000152201	0.000152201	0.277288	0.000916512	0.00257821	0.00183522	0.000715182	0.00216955	0.000916512	0.00257821	0.00183522	0.000715182	0.00216955	0.003085283	1.27607	2.96843	2.02947	2.00082	2.72608	1.27607	2.96843	2.02947	2.00082	2.72608	0.128782	0.30448	0.206669	0.201523	0.278515
4630	-1000.539	-1009.25	8.71112	0.002612368	0.142964	4.70792e-05	4.70792e-05	4.75529e-05	4.75529e-05	4.66834e-05	4.66834e-05	4.69952e-05	4.69952e-05	0.000105237	0.000105237	0.323305	0.000106915	0.000106915	0.00010496	0.00010496	0.000105661	0.000105661	6.11699e-05	6.11699e-05	6.15261e-05	6.15261e-05	0.189813	6.10089e-05	6.10089e-05	6.14163e-05	6.14163e-05	6.58739e-05	6.58739e-05	6.62576e-05	6.62576e-05	6.69242e-05	6.69242e-05	0.200673	6.61393e-05	6.61393e-05	8.23633e-05	8.23633e-05	8.2843e-05	8.2843e-05	8.36764e-05	8.36764e-05	8.21465e-05	8.21465e-05	0.25258	0.00128111	0.001871	0.00289583	0.00101454	0.00168908	0.00128111	0.001871	0.00289583	0.00101454	0.00168908	0.002052659	1.41525	3.18198	1.84954	1.99178	2.49035	1.41525	3.18198	1.84954	1.99178	2.49035	0.143341	0.32415	0.190303	0.201203	0.253242
